sim_time, my_robot/rail_cart_joint?0/position
14.059, -0.0101797
14.06, -0.0101967
14.061, -0.0102137
14.062, -0.0102307
14.063, -0.0102477
14.064, -0.0102648
14.065, -0.0102819
14.066, -0.0102989
14.067, -0.010316
14.068, -0.0103332
14.069, -0.0103503
14.07, -0.0103675
14.071, -0.0103846
14.072, -0.0104018
14.073, -0.0104191
14.074, -0.0104363
14.075, -0.0104535
14.076, -0.0104708
14.077, -0.0104881
14.078, -0.0105054
14.079, -0.0105227
14.08, -0.0105401
14.081, -0.0105574
14.082, -0.0105748
14.083, -0.0105922
14.084, -0.0106096
14.085, -0.0106271
14.086, -0.0106445
14.087, -0.010662
14.088, -0.0106795
14.089, -0.010697
14.09, -0.0107145
14.091, -0.0107321
14.092, -0.0107496
14.093, -0.0107672
14.094, -0.0107848
14.095, -0.0108024
14.096, -0.01082
14.097, -0.0108377
14.098, -0.0108554
14.099, -0.010873
14.1, -0.0108907
14.101, -0.0109085
14.102, -0.0109262
14.103, -0.0109439
14.104, -0.0109617
14.105, -0.0109795
14.106, -0.0109973
14.107, -0.0110151
14.108, -0.011033
14.109, -0.0110508
14.11, -0.0110687
14.111, -0.0110866
14.112, -0.0111045
14.113, -0.0111224
14.114, -0.0111403
14.115, -0.0111583
14.116, -0.0111763
14.117, -0.0111943
14.118, -0.0112123
14.119, -0.0112303
14.12, -0.0112483
14.121, -0.0112664
14.122, -0.0112844
14.123, -0.0113025
14.124, -0.0113206
14.125, -0.0113387
14.126, -0.0113569
14.127, -0.011375
14.128, -0.0113932
14.129, -0.0114114
14.13, -0.0114295
14.131, -0.0114478
14.132, -0.011466
14.133, -0.0114842
14.134, -0.0115025
14.135, -0.0115207
14.136, -0.011539
14.137, -0.0115573
14.138, -0.0115756
14.139, -0.011594
14.14, -0.0116123
14.141, -0.0116307
14.142, -0.0116491
14.143, -0.0116675
14.144, -0.0116859
14.145, -0.0117043
14.146, -0.0117227
14.147, -0.0117412
14.148, -0.0117596
14.149, -0.0117781
14.15, -0.0117966
14.151, -0.0118151
14.152, -0.0118336
14.153, -0.0118521
14.154, -0.0118707
14.155, -0.0118892
14.156, -0.0119078
14.157, -0.0119264
14.158, -0.011945
14.159, -0.0119636
14.16, -0.0119822
14.161, -0.0120009
14.162, -0.0120195
14.163, -0.0120382
14.164, -0.0120569
14.165, -0.0120756
14.166, -0.0120943
14.167, -0.012113
14.168, -0.0121317
14.169, -0.0121504
14.17, -0.0121692
14.171, -0.012188
14.172, -0.0122067
14.173, -0.0122255
14.174, -0.0122443
14.175, -0.0122631
14.176, -0.012282
14.177, -0.0123008
14.178, -0.0123197
14.179, -0.0123385
14.18, -0.0123574
14.181, -0.0123763
14.182, -0.0123952
14.183, -0.0124141
14.184, -0.012433
14.185, -0.0124519
14.186, -0.0124708
14.187, -0.0124898
14.188, -0.0125087
14.189, -0.0125277
14.19, -0.0125467
14.191, -0.0125657
14.192, -0.0125847
14.193, -0.0126037
14.194, -0.0126227
14.195, -0.0126417
14.196, -0.0126608
14.197, -0.0126798
14.198, -0.0126989
14.199, -0.0127179
14.2, -0.012737
14.201, -0.0127561
14.202, -0.0127752
14.203, -0.0127943
14.204, -0.0128134
14.205, -0.0128325
14.206, -0.0128517
14.207, -0.0128708
14.208, -0.0128899
14.209, -0.0129091
14.21, -0.0129282
14.211, -0.0129474
14.212, -0.0129666
14.213, -0.0129858
14.214, -0.013005
14.215, -0.0130242
14.216, -0.0130434
14.217, -0.0130626
14.218, -0.0130818
14.219, -0.013101
14.22, -0.0131203
14.221, -0.0131395
14.222, -0.0131587
14.223, -0.013178
14.224, -0.0131973
14.225, -0.0132165
14.226, -0.0132358
14.227, -0.0132551
14.228, -0.0132743
14.229, -0.0132936
14.23, -0.0133129
14.231, -0.0133322
14.232, -0.0133515
14.233, -0.0133708
14.234, -0.0133901
14.235, -0.0134095
14.236, -0.0134288
14.237, -0.0134481
14.238, -0.0134674
14.239, -0.0134868
14.24, -0.0135061
14.241, -0.0135254
14.242, -0.0135448
14.243, -0.0135641
14.244, -0.0135835
14.245, -0.0136028
14.246, -0.0136222
14.247, -0.0136415
14.248, -0.0136609
14.249, -0.0136803
14.25, -0.0136996
14.251, -0.013719
14.252, -0.0137384
14.253, -0.0137577
14.254, -0.0137771
14.255, -0.0137965
14.256, -0.0138159
14.257, -0.0138352
14.258, -0.0138546
14.259, -0.013874
14.26, -0.0138934
14.261, -0.0139128
14.262, -0.0139321
14.263, -0.0139515
14.264, -0.0139709
14.265, -0.0139903
14.266, -0.0140097
14.267, -0.014029
14.268, -0.0140484
14.269, -0.0140678
14.27, -0.0140872
14.271, -0.0141065
14.272, -0.0141259
14.273, -0.0141453
14.274, -0.0141647
14.275, -0.014184
14.276, -0.0142034
14.277, -0.0142228
14.278, -0.0142421
14.279, -0.0142615
14.28, -0.0142808
14.281, -0.0143002
14.282, -0.0143195
14.283, -0.0143389
14.284, -0.0143582
14.285, -0.0143775
14.286, -0.0143969
14.287, -0.0144162
14.288, -0.0144355
14.289, -0.0144548
14.29, -0.0144741
14.291, -0.0144935
14.292, -0.0145128
14.293, -0.0145321
14.294, -0.0145513
14.295, -0.0145706
14.296, -0.0145899
14.297, -0.0146092
14.298, -0.0146284
14.299, -0.0146477
14.3, -0.014667
14.301, -0.0146862
14.302, -0.0147054
14.303, -0.0147247
14.304, -0.0147439
14.305, -0.0147631
14.306, -0.0147823
14.307, -0.0148015
14.308, -0.0148207
14.309, -0.0148399
14.31, -0.014859
14.311, -0.0148782
14.312, -0.0148973
14.313, -0.0149165
14.314, -0.0149356
14.315, -0.0149547
14.316, -0.0149738
14.317, -0.0149929
14.318, -0.015012
14.319, -0.0150311
14.32, -0.0150501
14.321, -0.0150692
14.322, -0.0150882
14.323, -0.0151072
14.324, -0.0151263
14.325, -0.0151453
14.326, -0.0151642
14.327, -0.0151832
14.328, -0.0152022
14.329, -0.0152211
14.33, -0.0152401
14.331, -0.015259
14.332, -0.0152779
14.333, -0.0152968
14.334, -0.0153156
14.335, -0.0153345
14.336, -0.0153533
14.337, -0.0153722
14.338, -0.015391
14.339, -0.0154098
14.34, -0.0154285
14.341, -0.0154473
14.342, -0.0154661
14.343, -0.0154848
14.344, -0.0155035
14.345, -0.0155222
14.346, -0.0155408
14.347, -0.0155595
14.348, -0.0155781
14.349, -0.0155968
14.35, -0.0156153
14.351, -0.0156339
14.352, -0.0156525
14.353, -0.015671
14.354, -0.0156895
14.355, -0.015708
14.356, -0.0157265
14.357, -0.015745
14.358, -0.0157634
14.359, -0.0157818
14.36, -0.0158002
14.361, -0.0158186
14.362, -0.0158369
14.363, -0.0158552
14.364, -0.0158735
14.365, -0.0158918
14.366, -0.01591
14.367, -0.0159283
14.368, -0.0159465
14.369, -0.0159646
14.37, -0.0159828
14.371, -0.0160009
14.372, -0.016019
14.373, -0.0160371
14.374, -0.0160551
14.375, -0.0160731
14.376, -0.0160911
14.377, -0.0161091
14.378, -0.016127
14.379, -0.016145
14.38, -0.0161628
14.381, -0.0161807
14.382, -0.0161985
14.383, -0.0162163
14.384, -0.0162341
14.385, -0.0162518
14.386, -0.0162695
14.387, -0.0162872
14.388, -0.0163048
14.389, -0.0163225
14.39, -0.01634
14.391, -0.0163576
14.392, -0.0163751
14.393, -0.0163926
14.394, -0.0164101
14.395, -0.0164275
14.396, -0.0164449
14.397, -0.0164622
14.398, -0.0164795
14.399, -0.0164968
14.4, -0.0165141
14.401, -0.0165313
14.402, -0.0165485
14.403, -0.0165656
14.404, -0.0165827
14.405, -0.0165998
14.406, -0.0166168
14.407, -0.0166338
14.408, -0.0166508
14.409, -0.0166677
14.41, -0.0166846
14.411, -0.0167014
14.412, -0.0167183
14.413, -0.016735
14.414, -0.0167517
14.415, -0.0167684
14.416, -0.0167851
14.417, -0.0168017
14.418, -0.0168183
14.419, -0.0168348
14.42, -0.0168513
14.421, -0.0168677
14.422, -0.0168841
14.423, -0.0169005
14.424, -0.0169168
14.425, -0.016933
14.426, -0.0169493
14.427, -0.0169654
14.428, -0.0169816
14.429, -0.0169977
14.43, -0.0170137
14.431, -0.0170297
14.432, -0.0170456
14.433, -0.0170616
14.434, -0.0170774
14.435, -0.0170932
14.436, -0.017109
14.437, -0.0171247
14.438, -0.0171404
14.439, -0.017156
14.44, -0.0171715
14.441, -0.017187
14.442, -0.0172025
14.443, -0.0172179
14.444, -0.0172333
14.445, -0.0172486
14.446, -0.0172639
14.447, -0.0172791
14.448, -0.0172942
14.449, -0.0173093
14.45, -0.0173244
14.451, -0.0173394
14.452, -0.0173543
14.453, -0.0173692
14.454, -0.017384
14.455, -0.0173988
14.456, -0.0174135
14.457, -0.0174282
14.458, -0.0174428
14.459, -0.0174573
14.46, -0.0174718
14.461, -0.0174863
14.462, -0.0175006
14.463, -0.0175149
14.464, -0.0175292
14.465, -0.0175434
14.466, -0.0175575
14.467, -0.0175716
14.468, -0.0175856
14.469, -0.0175996
14.47, -0.0176134
14.471, -0.0176273
14.472, -0.017641
14.473, -0.0176547
14.474, -0.0176684
14.475, -0.0176819
14.476, -0.0176955
14.477, -0.0177089
14.478, -0.0177223
14.479, -0.0177356
14.48, -0.0177488
14.481, -0.017762
14.482, -0.0177751
14.483, -0.0177882
14.484, -0.0178011
14.485, -0.017814
14.486, -0.0178269
14.487, -0.0178396
14.488, -0.0178523
14.489, -0.017865
14.49, -0.0178775
14.491, -0.01789
14.492, -0.0179024
14.493, -0.0179147
14.494, -0.017927
14.495, -0.0179392
14.496, -0.0179513
14.497, -0.0179634
14.498, -0.0179753
14.499, -0.0179872
14.5, -0.017999
14.501, -0.0180108
14.502, -0.0180225
14.503, -0.018034
14.504, -0.0180456
14.505, -0.018057
14.506, -0.0180683
14.507, -0.0180796
14.508, -0.0180908
14.509, -0.0181019
14.51, -0.018113
14.511, -0.0181239
14.512, -0.0181348
14.513, -0.0181456
14.514, -0.0181563
14.515, -0.0181669
14.516, -0.0181775
14.517, -0.0181879
14.518, -0.0181983
14.519, -0.0182086
14.52, -0.0182188
14.521, -0.0182289
14.522, -0.0182389
14.523, -0.0182489
14.524, -0.0182587
14.525, -0.0182685
14.526, -0.0182782
14.527, -0.0182878
14.528, -0.0182973
14.529, -0.0183067
14.53, -0.018316
14.531, -0.0183252
14.532, -0.0183344
14.533, -0.0183434
14.534, -0.0183524
14.535, -0.0183613
14.536, -0.01837
14.537, -0.0183787
14.538, -0.0183873
14.539, -0.0183958
14.54, -0.0184042
14.541, -0.0184124
14.542, -0.0184206
14.543, -0.0184287
14.544, -0.0184368
14.545, -0.0184447
14.546, -0.0184525
14.547, -0.0184602
14.548, -0.0184678
14.549, -0.0184753
14.55, -0.0184827
14.551, -0.01849
14.552, -0.0184972
14.553, -0.0185043
14.554, -0.0185113
14.555, -0.0185182
14.556, -0.018525
14.557, -0.0185317
14.558, -0.0185383
14.559, -0.0185447
14.56, -0.0185511
14.561, -0.0185574
14.562, -0.0185635
14.563, -0.0185696
14.564, -0.0185755
14.565, -0.0185814
14.566, -0.0185871
14.567, -0.0185927
14.568, -0.0185982
14.569, -0.0186036
14.57, -0.0186089
14.571, -0.0186141
14.572, -0.0186191
14.573, -0.0186241
14.574, -0.0186289
14.575, -0.0186336
14.576, -0.0186382
14.577, -0.0186427
14.578, -0.0186471
14.579, -0.0186514
14.58, -0.0186555
14.581, -0.0186595
14.582, -0.0186634
14.583, -0.0186672
14.584, -0.0186709
14.585, -0.0186745
14.586, -0.0186779
14.587, -0.0186812
14.588, -0.0186844
14.589, -0.0186875
14.59, -0.0186904
14.591, -0.0186932
14.592, -0.0186959
14.593, -0.0186985
14.594, -0.018701
14.595, -0.0187033
14.596, -0.0187055
14.597, -0.0187076
14.598, -0.0187095
14.599, -0.0187114
14.6, -0.0187131
14.601, -0.0187146
14.602, -0.0187161
14.603, -0.0187174
14.604, -0.0187186
14.605, -0.0187196
14.606, -0.0187205
14.607, -0.0187213
14.608, -0.018722
14.609, -0.0187225
14.61, -0.0187229
14.611, -0.0187232
14.612, -0.0187233
14.613, -0.0187233
14.614, -0.0187232
14.615, -0.0187229
14.616, -0.0187225
14.617, -0.018722
14.618, -0.0187216
14.619, -0.0187211
14.62, -0.0187207
14.621, -0.0187202
14.622, -0.0187198
14.623, -0.0187193
14.624, -0.0187189
14.625, -0.0187184
14.626, -0.018718
14.627, -0.0187176
14.628, -0.0187171
14.629, -0.0187167
14.63, -0.0187163
14.631, -0.0187158
14.632, -0.0187154
14.633, -0.0187149
14.634, -0.0187145
14.635, -0.018714
14.636, -0.0187136
14.637, -0.0187132
14.638, -0.0187127
14.639, -0.0187123
14.64, -0.0187118
14.641, -0.0187114
14.642, -0.0187109
14.643, -0.0187104
14.644, -0.01871
14.645, -0.0187095
14.646, -0.0187091
14.647, -0.0187086
14.648, -0.0187082
14.649, -0.0187077
14.65, -0.0187072
14.651, -0.0187068
14.652, -0.0187063
14.653, -0.0187059
14.654, -0.0187054
14.655, -0.0187049
14.656, -0.0187045
14.657, -0.018704
14.658, -0.0187036
14.659, -0.0187031
14.66, -0.0187026
14.661, -0.0187022
14.662, -0.0187017
14.663, -0.0187012
14.664, -0.0187008
14.665, -0.0187003
14.666, -0.0186998
14.667, -0.0186994
14.668, -0.0186989
14.669, -0.0186985
14.67, -0.018698
14.671, -0.0186975
14.672, -0.0186971
14.673, -0.0186966
14.674, -0.0186961
14.675, -0.0186957
14.676, -0.0186952
14.677, -0.0186948
14.678, -0.0186943
14.679, -0.0186938
14.68, -0.0186934
14.681, -0.0186929
14.682, -0.0186925
14.683, -0.018692
14.684, -0.0186916
14.685, -0.0186911
14.686, -0.0186907
14.687, -0.0186902
14.688, -0.0186898
14.689, -0.0186893
14.69, -0.0186889
14.691, -0.0186884
14.692, -0.018688
14.693, -0.0186875
14.694, -0.0186871
14.695, -0.0186866
14.696, -0.0186862
14.697, -0.0186857
14.698, -0.0186853
14.699, -0.0186849
14.7, -0.0186844
14.701, -0.018684
14.702, -0.0186836
14.703, -0.0186831
14.704, -0.0186827
14.705, -0.0186823
14.706, -0.0186818
14.707, -0.0186814
14.708, -0.018681
14.709, -0.0186805
14.71, -0.0186801
14.711, -0.0186797
14.712, -0.0186793
14.713, -0.0186788
14.714, -0.0186784
14.715, -0.018678
14.716, -0.0186776
14.717, -0.0186772
14.718, -0.0186768
14.719, -0.0186763
14.72, -0.0186759
14.721, -0.0186755
14.722, -0.0186751
14.723, -0.0186747
14.724, -0.0186743
14.725, -0.0186739
14.726, -0.0186735
14.727, -0.0186731
14.728, -0.0186727
14.729, -0.0186723
14.73, -0.0186719
14.731, -0.0186715
14.732, -0.0186711
14.733, -0.0186707
14.734, -0.0186703
14.735, -0.0186699
14.736, -0.0186695
14.737, -0.0186691
14.738, -0.0186687
14.739, -0.0186684
14.74, -0.018668
14.741, -0.0186676
14.742, -0.0186672
14.743, -0.0186668
14.744, -0.0186664
14.745, -0.0186661
14.746, -0.0186657
14.747, -0.0186653
14.748, -0.0186649
14.749, -0.0186645
14.75, -0.0186642
14.751, -0.0186638
14.752, -0.0186634
14.753, -0.0186631
14.754, -0.0186627
14.755, -0.0186623
14.756, -0.0186619
14.757, -0.0186616
14.758, -0.0186612
14.759, -0.0186608
14.76, -0.0186605
14.761, -0.0186601
14.762, -0.0186597
14.763, -0.0186594
14.764, -0.018659
14.765, -0.0186586
14.766, -0.0186583
14.767, -0.0186579
14.768, -0.0186576
14.769, -0.0186572
14.77, -0.0186568
14.771, -0.0186565
14.772, -0.0186561
14.773, -0.0186557
14.774, -0.0186554
14.775, -0.018655
14.776, -0.0186547
14.777, -0.0186543
14.778, -0.0186539
14.779, -0.0186536
14.78, -0.0186532
14.781, -0.0186529
14.782, -0.0186525
14.783, -0.0186521
14.784, -0.0186518
14.785, -0.0186514
14.786, -0.0186511
14.787, -0.0186507
14.788, -0.0186503
14.789, -0.01865
14.79, -0.0186496
14.791, -0.0186492
14.792, -0.0186489
14.793, -0.0186485
14.794, -0.0186481
14.795, -0.0186478
14.796, -0.0186474
14.797, -0.018647
14.798, -0.0186467
14.799, -0.0186463
14.8, -0.0186459
14.801, -0.0186455
14.802, -0.0186452
14.803, -0.0186448
14.804, -0.0186444
14.805, -0.018644
14.806, -0.0186436
14.807, -0.0186433
14.808, -0.0186429
14.809, -0.0186425
14.81, -0.0186421
14.811, -0.0186417
14.812, -0.0186413
14.813, -0.0186409
14.814, -0.0186405
14.815, -0.0186401
14.816, -0.0186397
14.817, -0.0186393
14.818, -0.0186389
14.819, -0.0186385
14.82, -0.0186381
14.821, -0.0186377
14.822, -0.0186373
14.823, -0.0186368
14.824, -0.0186364
14.825, -0.018636
14.826, -0.0186356
14.827, -0.0186352
14.828, -0.0186348
14.829, -0.0186344
14.83, -0.018634
14.831, -0.0186336
14.832, -0.0186332
14.833, -0.0186327
14.834, -0.0186323
14.835, -0.0186319
14.836, -0.0186315
14.837, -0.0186311
14.838, -0.0186307
14.839, -0.0186303
14.84, -0.0186299
14.841, -0.0186295
14.842, -0.0186291
14.843, -0.0186286
14.844, -0.0186282
14.845, -0.0186278
14.846, -0.0186274
14.847, -0.018627
14.848, -0.0186266
14.849, -0.0186262
14.85, -0.0186258
14.851, -0.0186254
14.852, -0.018625
14.853, -0.0186246
14.854, -0.0186241
14.855, -0.0186237
14.856, -0.0186233
14.857, -0.0186229
14.858, -0.0186225
14.859, -0.0186221
14.86, -0.0186217
14.861, -0.0186213
14.862, -0.0186209
14.863, -0.0186205
14.864, -0.01862
14.865, -0.0186196
14.866, -0.0186192
14.867, -0.0186188
14.868, -0.0186184
14.869, -0.018618
14.87, -0.0186176
14.871, -0.0186172
14.872, -0.0186168
14.873, -0.0186164
14.874, -0.018616
14.875, -0.0186155
14.876, -0.0186151
14.877, -0.0186147
14.878, -0.0186143
14.879, -0.0186139
14.88, -0.0186135
14.881, -0.0186131
14.882, -0.0186127
14.883, -0.0186123
14.884, -0.0186119
14.885, -0.0186115
14.886, -0.018611
14.887, -0.0186106
14.888, -0.0186102
14.889, -0.0186098
14.89, -0.0186094
14.891, -0.018609
14.892, -0.0186086
14.893, -0.0186082
14.894, -0.0186078
14.895, -0.0186074
14.896, -0.018607
14.897, -0.0186065
14.898, -0.0186061
14.899, -0.0186057
14.9, -0.0186053
14.901, -0.0186049
14.902, -0.0186045
14.903, -0.0186041
14.904, -0.0186037
14.905, -0.0186033
14.906, -0.0186029
14.907, -0.0186025
14.908, -0.018602
14.909, -0.0186016
14.91, -0.0186012
14.911, -0.0186008
14.912, -0.0186004
14.913, -0.0186
14.914, -0.0185996
14.915, -0.0185992
14.916, -0.0185988
14.917, -0.0185984
14.918, -0.018598
14.919, -0.0185975
14.92, -0.0185971
14.921, -0.0185967
14.922, -0.0185963
14.923, -0.0185959
14.924, -0.0185955
14.925, -0.0185951
14.926, -0.0185947
14.927, -0.0185943
14.928, -0.0185939
14.929, -0.0185935
14.93, -0.0185931
14.931, -0.0185926
14.932, -0.0185922
14.933, -0.0185918
14.934, -0.0185914
14.935, -0.018591
14.936, -0.0185906
14.937, -0.0185902
14.938, -0.0185898
14.939, -0.0185894
14.94, -0.018589
14.941, -0.0185886
14.942, -0.0185882
14.943, -0.0185877
14.944, -0.0185873
14.945, -0.0185869
14.946, -0.0185865
14.947, -0.0185861
14.948, -0.0185857
14.949, -0.0185853
14.95, -0.0185849
14.951, -0.0185845
14.952, -0.0185841
14.953, -0.0185837
14.954, -0.0185833
14.955, -0.0185828
14.956, -0.0185824
14.957, -0.018582
14.958, -0.0185816
14.959, -0.0185812
14.96, -0.0185808
14.961, -0.0185804
14.962, -0.01858
14.963, -0.0185796
14.964, -0.0185792
14.965, -0.0185788
14.966, -0.0185784
14.967, -0.0185779
14.968, -0.0185775
14.969, -0.0185771
14.97, -0.0185767
14.971, -0.0185763
14.972, -0.0185759
14.973, -0.0185755
14.974, -0.0185751
14.975, -0.0185747
14.976, -0.0185743
14.977, -0.0185739
14.978, -0.0185735
14.979, -0.018573
14.98, -0.0185726
14.981, -0.0185722
14.982, -0.0185718
14.983, -0.0185714
14.984, -0.018571
14.985, -0.0185706
14.986, -0.0185702
14.987, -0.0185698
14.988, -0.0185694
14.989, -0.018569
14.99, -0.0185686
14.991, -0.0185682
14.992, -0.0185677
14.993, -0.0185673
14.994, -0.0185669
14.995, -0.0185665
14.996, -0.0185661
14.997, -0.0185657
14.998, -0.0185653
14.999, -0.0185649
15, -0.0185645
15.001, -0.0185641
15.002, -0.0185637
15.003, -0.0185633
15.004, -0.0185628
15.005, -0.0185624
15.006, -0.018562
15.007, -0.0185616
15.008, -0.0185612
15.009, -0.0185608
15.01, -0.0185604
15.011, -0.01856
15.012, -0.0185596
15.013, -0.0185592
15.014, -0.0185588
15.015, -0.0185584
15.016, -0.018558
15.017, -0.0185575
15.018, -0.0185571
15.019, -0.0185567
15.02, -0.0185563
15.021, -0.0185559
15.022, -0.0185555
15.023, -0.0185551
15.024, -0.0185547
15.025, -0.0185543
15.026, -0.0185539
15.027, -0.0185535
15.028, -0.0185531
15.029, -0.0185527
15.03, -0.0185523
15.031, -0.0185518
15.032, -0.0185514
15.033, -0.018551
15.034, -0.0185506
15.035, -0.0185502
15.036, -0.0185498
15.037, -0.0185494
15.038, -0.018549
15.039, -0.0185486
15.04, -0.0185482
15.041, -0.0185478
15.042, -0.0185474
15.043, -0.018547
15.044, -0.0185465
15.045, -0.0185461
15.046, -0.0185457
15.047, -0.0185453
15.048, -0.0185449
15.049, -0.0185445
15.05, -0.0185441
15.051, -0.0185437
15.052, -0.0185433
15.053, -0.0185429
15.054, -0.0185425
15.055, -0.0185421
15.056, -0.0185417
15.057, -0.0185413
15.058, -0.0185408
15.059, -0.0185404
15.06, -0.01854
15.061, -0.0185396
15.062, -0.0185392
15.063, -0.0185388
15.064, -0.0185384
15.065, -0.018538
15.066, -0.0185376
15.067, -0.0185372
15.068, -0.0185368
15.069, -0.0185364
15.07, -0.018536
15.071, -0.0185356
15.072, -0.0185352
15.073, -0.0185347
15.074, -0.0185343
15.075, -0.0185339
15.076, -0.0185335
15.077, -0.0185331
15.078, -0.0185327
15.079, -0.0185323
15.08, -0.0185319
15.081, -0.0185315
15.082, -0.0185311
15.083, -0.0185307
15.084, -0.0185303
15.085, -0.0185299
15.086, -0.0185295
15.087, -0.018529
15.088, -0.0185286
15.089, -0.0185282
15.09, -0.0185278
15.091, -0.0185274
15.092, -0.018527
15.093, -0.0185266
15.094, -0.0185262
15.095, -0.0185258
15.096, -0.0185254
15.097, -0.018525
15.098, -0.0185246
15.099, -0.0185242
15.1, -0.0185238
15.101, -0.0185234
15.102, -0.0185229
15.103, -0.0185225
15.104, -0.0185221
15.105, -0.0185217
15.106, -0.0185213
15.107, -0.0185209
15.108, -0.0185205
15.109, -0.0185201
15.11, -0.0185197
15.111, -0.0185193
15.112, -0.0185189
15.113, -0.0185185
15.114, -0.0185181
15.115, -0.0185177
15.116, -0.0185173
15.117, -0.0185169
15.118, -0.0185164
15.119, -0.018516
15.12, -0.0185156
15.121, -0.0185152
15.122, -0.0185148
15.123, -0.0185144
15.124, -0.018514
15.125, -0.0185136
15.126, -0.0185132
15.127, -0.0185128
15.128, -0.0185124
15.129, -0.018512
15.13, -0.0185116
15.131, -0.0185112
15.132, -0.0185108
15.133, -0.0185104
15.134, -0.0185099
15.135, -0.0185095
15.136, -0.0185091
15.137, -0.0185087
15.138, -0.0185083
15.139, -0.0185079
15.14, -0.0185075
15.141, -0.0185071
15.142, -0.0185067
15.143, -0.0185063
15.144, -0.0185059
15.145, -0.0185055
15.146, -0.0185051
15.147, -0.0185047
15.148, -0.0185043
15.149, -0.0185039
15.15, -0.0185034
15.151, -0.018503
15.152, -0.0185026
15.153, -0.0185022
15.154, -0.0185018
15.155, -0.0185014
15.156, -0.018501
15.157, -0.0185006
15.158, -0.0185002
15.159, -0.0184998
15.16, -0.0184994
15.161, -0.018499
15.162, -0.0184986
15.163, -0.0184982
15.164, -0.0184978
15.165, -0.0184974
15.166, -0.018497
15.167, -0.0184965
15.168, -0.0184961
15.169, -0.0184957
15.17, -0.0184953
15.171, -0.0184949
15.172, -0.0184945
15.173, -0.0184941
15.174, -0.0184937
15.175, -0.0184933
15.176, -0.0184929
15.177, -0.0184925
15.178, -0.0184921
15.179, -0.0184917
15.18, -0.0184913
15.181, -0.0184909
15.182, -0.0184905
15.183, -0.0184901
15.184, -0.0184896
15.185, -0.0184892
15.186, -0.0184888
15.187, -0.0184884
15.188, -0.018488
15.189, -0.0184876
15.19, -0.0184872
15.191, -0.0184868
15.192, -0.0184864
15.193, -0.018486
15.194, -0.0184856
15.195, -0.0184852
15.196, -0.0184848
15.197, -0.0184844
15.198, -0.018484
15.199, -0.0184836
15.2, -0.0184832
15.201, -0.0184828
15.202, -0.0184824
15.203, -0.0184819
15.204, -0.0184815
15.205, -0.0184811
15.206, -0.0184807
15.207, -0.0184803
15.208, -0.0184799
15.209, -0.0184795
15.21, -0.0184791
15.211, -0.0184787
15.212, -0.0184783
15.213, -0.0184779
15.214, -0.0184775
15.215, -0.0184771
15.216, -0.0184767
15.217, -0.0184763
15.218, -0.0184759
15.219, -0.0184755
15.22, -0.0184751
15.221, -0.0184746
15.222, -0.0184742
15.223, -0.0184738
15.224, -0.0184734
15.225, -0.018473
15.226, -0.0184726
15.227, -0.0184722
15.228, -0.0184718
15.229, -0.0184714
15.23, -0.018471
15.231, -0.0184706
15.232, -0.0184702
15.233, -0.0184698
15.234, -0.0184694
15.235, -0.018469
15.236, -0.0184686
15.237, -0.0184682
15.238, -0.0184678
15.239, -0.0184674
15.24, -0.018467
15.241, -0.0184665
15.242, -0.0184661
15.243, -0.0184657
15.244, -0.0184653
15.245, -0.0184649
15.246, -0.0184645
15.247, -0.0184641
15.248, -0.0184637
15.249, -0.0184633
15.25, -0.0184629
15.251, -0.0184625
15.252, -0.0184621
15.253, -0.0184617
15.254, -0.0184613
15.255, -0.0184609
15.256, -0.0184605
15.257, -0.0184601
15.258, -0.0184597
15.259, -0.0184593
15.26, -0.0184589
15.261, -0.0184585
15.262, -0.018458
15.263, -0.0184576
15.264, -0.0184572
15.265, -0.0184568
15.266, -0.0184564
15.267, -0.018456
15.268, -0.0184556
15.269, -0.0184552
15.27, -0.0184548
15.271, -0.0184544
15.272, -0.018454
15.273, -0.0184536
15.274, -0.0184532
15.275, -0.0184528
15.276, -0.0184524
15.277, -0.018452
15.278, -0.0184516
15.279, -0.0184512
15.28, -0.0184508
15.281, -0.0184504
15.282, -0.01845
15.283, -0.0184496
15.284, -0.0184491
15.285, -0.0184487
15.286, -0.0184483
15.287, -0.0184479
15.288, -0.0184475
15.289, -0.0184471
15.29, -0.0184467
15.291, -0.0184463
15.292, -0.0184459
15.293, -0.0184455
15.294, -0.0184451
15.295, -0.0184447
15.296, -0.0184443
15.297, -0.0184439
15.298, -0.0184435
15.299, -0.0184431
15.3, -0.0184427
15.301, -0.0184423
15.302, -0.0184419
15.303, -0.0184415
15.304, -0.0184411
15.305, -0.0184407
15.306, -0.0184403
15.307, -0.0184398
15.308, -0.0184394
15.309, -0.018439
15.31, -0.0184386
15.311, -0.0184382
15.312, -0.0184378
15.313, -0.0184374
15.314, -0.018437
15.315, -0.0184366
15.316, -0.0184362
15.317, -0.0184358
15.318, -0.0184354
15.319, -0.018435
15.32, -0.0184346
15.321, -0.0184342
15.322, -0.0184338
15.323, -0.0184334
15.324, -0.018433
15.325, -0.0184326
15.326, -0.0184322
15.327, -0.0184318
15.328, -0.0184314
15.329, -0.018431
15.33, -0.0184306
15.331, -0.0184302
15.332, -0.0184297
15.333, -0.0184293
15.334, -0.0184289
15.335, -0.0184285
15.336, -0.0184281
15.337, -0.0184277
15.338, -0.0184273
15.339, -0.0184269
15.34, -0.0184265
