sim_time, my_robot/cart?world_linear_acceleration/x
14.438, 0.0487345
14.439, 0.0491304
14.44, 0.049526
14.441, 0.0499232
14.442, 0.0503232
14.443, 0.0507229
14.444, 0.0511242
14.445, 0.0515282
14.446, 0.051932
14.447, 0.0523373
14.448, 0.0527454
14.449, 0.0531532
14.45, 0.0535626
14.451, 0.0539747
14.452, 0.0543865
14.453, 0.0547999
14.454, 0.055216
14.455, 0.0556318
14.456, 0.0560492
14.457, 0.0564693
14.458, 0.0568891
14.459, 0.0573105
14.46, 0.0577346
14.461, 0.0581583
14.462, 0.0585836
14.463, 0.0590117
14.464, 0.0594393
14.465, 0.0598686
14.466, 0.0603005
14.467, 0.0607321
14.468, 0.0611653
14.469, 0.0616011
14.47, 0.0620366
14.471, 0.0624736
14.472, 0.0629133
14.473, 0.0633526
14.474, 0.0637934
14.475, 0.064237
14.476, 0.0646801
14.477, 0.0651247
14.478, 0.065572
14.479, 0.0660189
14.48, 0.0664674
14.481, 0.0669184
14.482, 0.0673691
14.483, 0.0678212
14.484, 0.068276
14.485, 0.0687303
14.486, 0.0691862
14.487, 0.0696446
14.488, 0.0701026
14.489, 0.0705621
14.49, 0.0710242
14.491, 0.0714858
14.492, 0.0719489
14.493, 0.0724146
14.494, 0.0728797
14.495, 0.0733464
14.496, 0.0738156
14.497, 0.0742843
14.498, 0.0747544
14.499, 0.0752271
14.5, 0.0756993
14.501, 0.0761729
14.502, 0.076649
14.503, 0.0771246
14.504, 0.0776016
14.505, 0.0780811
14.506, 0.07856
14.507, 0.0790404
14.508, 0.0795232
14.509, 0.0800054
14.51, 0.080489
14.511, 0.0809751
14.512, 0.0814605
14.513, 0.0819474
14.514, 0.0824366
14.515, 0.0829253
14.516, 0.0834153
14.517, 0.0839076
14.518, 0.0843994
14.519, 0.0848925
14.52, 0.0853879
14.521, 0.0858827
14.522, 0.0863788
14.523, 0.0868772
14.524, 0.0873749
14.525, 0.087874
14.526, 0.0883753
14.527, 0.0888759
14.528, 0.0893778
14.529, 0.089882
14.53, 0.0903854
14.531, 0.0908901
14.532, 0.091397
14.533, 0.0919032
14.534, 0.0924105
14.535, 0.0929201
14.536, 0.0934289
14.537, 0.0939389
14.538, 0.0944511
14.539, 0.0949625
14.54, 0.095475
14.541, 0.0959896
14.542, 0.0965035
14.543, 0.0970184
14.544, 0.0975355
14.545, 0.0980517
14.546, 0.098569
14.547, 0.0990884
14.548, 0.0996068
14.549, 0.100126
14.55, 0.100648
14.551, 0.101169
14.552, 0.10169
14.553, 0.102214
14.554, 0.102737
14.555, 0.10326
14.556, 0.103786
14.557, 0.104311
14.558, 0.104837
14.559, 0.105364
14.56, 0.105891
14.561, 0.106418
14.562, 0.106948
14.563, 0.107476
14.564, 0.108005
14.565, 0.108536
14.566, 0.109066
14.567, 0.109597
14.568, 0.110129
14.569, 0.110661
14.57, 0.111193
14.571, 0.111727
14.572, 0.11226
14.573, 0.112794
14.574, 0.113329
14.575, 0.113863
14.576, 0.114398
14.577, 0.114935
14.578, 0.11547
14.579, 0.116006
14.58, 0.116543
14.581, 0.11708
14.582, 0.117617
14.583, 0.118155
14.584, 0.118692
14.585, 0.11923
14.586, 0.119769
14.587, 0.120307
14.588, 0.120845
14.589, 0.121385
14.59, 0.121924
14.591, 0.122463
14.592, 0.123003
14.593, 0.123542
14.594, 0.124082
14.595, 0.124622
14.596, 0.125161
14.597, 0.125701
14.598, 0.126242
14.599, 0.126781
14.6, 0.127321
14.601, 0.127862
14.602, 0.128401
14.603, 0.128941
14.604, 0.129482
14.605, 0.130021
14.606, 0.130561
14.607, 0.131101
14.608, 0.13164
14.609, 0.132179
14.61, 0.132719
14.611, 0.133258
14.612, 0.133796
14.613, 0.134336
14.614, 0.134873
14.615, 0.135411
14.616, 0.13595
14.617, 0.0863044
14.618, -0.0354718
14.619, -0.00915764
14.62, -0.00635386
14.621, -0.00461366
14.622, -0.00321374
14.623, -0.00215155
14.624, -0.00128905
14.625, -0.00061635
14.626, -9.57922e-05
14.627, 0.000305825
14.628, 0.000613987
14.629, 0.000847699
14.63, 0.00102156
14.631, 0.00114716
14.632, 0.00123392
14.633, 0.00128952
14.634, 0.00132023
14.635, 0.00133115
14.636, 0.00132642
14.637, 0.00130935
14.638, 0.00128297
14.639, 0.00124823
14.64, 0.00120799
14.641, 0.00116362
14.642, 0.00111519
14.643, 0.00106479
14.644, 0.00101182
14.645, 0.000958155
14.646, 0.000902897
14.647, 0.000847733
14.648, 0.000791604
14.649, 0.000736085
14.65, 0.00068
14.651, 0.000624856
14.652, 0.000569402
14.653, 0.000515099
14.654, 0.00046065
14.655, 0.000407487
14.656, 0.000354282
14.657, 0.00030245
14.658, 0.000250641
14.659, 0.000200261
14.66, 0.000150219
14.661, 0.00010079
14.662, 5.24267e-05
14.663, 4.78826e-06
14.664, -4.17288e-05
14.665, -8.78213e-05
14.666, -0.00013325
14.667, -0.000177616
14.668, -0.000220891
14.669, -0.000263911
14.67, -0.000305842
14.671, -0.000346631
14.672, -0.000387179
14.673, -0.000426653
14.674, -0.000464944
14.675, -0.000503016
14.676, -0.000540022
14.677, -0.000575811
14.678, -0.000611405
14.679, -0.000645939
14.68, -0.000679228
14.681, -0.000712344
14.682, -0.000744406
14.683, -0.000775196
14.684, -0.000805836
14.685, -0.000835425
14.686, -0.00086372
14.687, -0.000891886
14.688, -0.000919003
14.689, -0.000944807
14.69, -0.000970501
14.691, -0.000995147
14.692, -0.00101846
14.693, -0.00104169
14.694, -0.00106386
14.695, -0.00108469
14.696, -0.00110545
14.697, -0.00112516
14.698, -0.00114351
14.699, -0.0011618
14.7, -0.00117905
14.701, -0.00119492
14.702, -0.00121074
14.703, -0.00122553
14.704, -0.00123892
14.705, -0.00125229
14.706, -0.00126461
14.707, -0.00127553
14.708, -0.00128644
14.709, -0.00129631
14.71, -0.00130476
14.711, -0.00131321
14.712, -0.00132062
14.713, -0.0013266
14.714, -0.00133261
14.715, -0.00133756
14.716, -0.00134108
14.717, -0.00134463
14.718, -0.00134713
14.719, -0.00134819
14.72, -0.00134929
14.721, -0.00134935
14.722, -0.00134794
14.723, -0.0013466
14.724, -0.00134421
14.725, -0.00134035
14.726, -0.00133656
14.727, -0.00133172
14.728, -0.00132541
14.729, -0.00131918
14.73, -0.0013119
14.731, -0.00130313
14.732, -0.00129447
14.733, -0.00128475
14.734, -0.00127353
14.735, -0.00126243
14.736, -0.00125027
14.737, -0.00123661
14.738, -0.00122307
14.739, -0.00120848
14.74, -0.00119237
14.741, -0.0011764
14.742, -0.00115938
14.743, -0.00114083
14.744, -0.00112243
14.745, -0.00110297
14.746, -0.00108199
14.747, -0.00106116
14.748, -0.00103927
14.749, -0.00101585
14.75, -0.000992596
14.751, -0.000968285
14.752, -0.000942424
14.753, -0.000916749
14.754, -0.000890014
14.755, -0.00086172
14.756, -0.000833624
14.757, -0.000804467
14.758, -0.000773744
14.759, -0.000743229
14.76, -0.000711652
14.761, -0.000678501
14.762, -0.000645569
14.763, -0.000611575
14.764, -0.000575999
14.765, -0.000540652
14.766, -0.000504243
14.767, -0.000466244
14.768, -0.000428485
14.769, -0.000389663
14.77, -0.000349243
14.771, -0.000309074
14.772, -0.000267841
14.773, -0.000225003
14.774, -0.000182425
14.775, -0.000138784
14.776, -9.35298e-05
14.777, -4.85468e-05
14.778, -2.49884e-06
14.779, 4.51688e-05
14.78, 9.25554e-05
14.781, 0.000141008
14.782, 0.000191086
14.783, 0.000240874
14.784, 0.000291728
14.785, 0.000344216
14.786, 0.000396403
14.787, 0.000449657
14.788, 0.000504551
14.789, 0.000559135
14.79, 0.000614786
14.791, 0.000672084
14.792, 0.000729062
14.793, 0.000787109
14.794, 0.000846808
14.795, 0.000906179
14.796, 0.000966618
14.797, 0.00102872
14.798, 0.00109048
14.799, 0.00115331
14.8, 0.0012178
14.801, 0.00128195
14.802, 0.00134717
14.803, 0.00141405
14.804, 0.00148059
14.805, 0.00154819
14.806, 0.00161747
14.807, 0.00168639
14.808, 0.00175637
14.809, 0.00182804
14.81, 0.00189934
14.811, 0.0019717
14.812, 0.00204576
14.813, 0.00211943
14.814, 0.00219418
14.815, 0.00227061
14.816, 0.00234666
14.817, 0.00242378
14.818, 0.0025026
14.819, 0.00258102
14.82, 0.00236507
14.821, -0.000652988
14.822, -0.000404516
14.823, -0.000261739
14.824, -0.000212799
14.825, -0.000180595
14.826, -0.000151281
14.827, -0.00012556
14.828, -0.000104628
14.829, -8.80134e-05
14.83, -7.41151e-05
14.831, -6.26325e-05
14.832, -5.22058e-05
14.833, -4.32383e-05
14.834, -3.44389e-05
14.835, -2.65509e-05
14.836, -1.82561e-05
14.837, -1.68103e-05
14.838, -3.91217e-05
14.839, -3.42221e-05
14.84, -2.33691e-05
14.841, -1.98764e-05
14.842, -1.8485e-05
14.843, -1.67052e-05
14.844, -1.69046e-05
14.845, -1.55646e-05
14.846, -1.45782e-05
14.847, -1.41898e-05
14.848, -1.35193e-05
14.849, -1.33662e-05
14.85, -1.28616e-05
14.851, -1.28495e-05
14.852, -1.24487e-05
14.853, -1.2607e-05
14.854, -1.22755e-05
14.855, -1.22061e-05
14.856, -1.15951e-05
14.857, -1.2398e-05
14.858, -1.22036e-05
14.859, -1.20153e-05
14.86, -1.16661e-05
14.861, -1.23394e-05
14.862, -1.15408e-05
14.863, -1.20032e-05
14.864, -1.20768e-05
14.865, -1.19346e-05
14.866, -1.16355e-05
14.867, -1.22464e-05
14.868, -1.15292e-05
14.869, -1.1957e-05
14.87, -1.20171e-05
14.871, -1.1916e-05
14.872, -1.16472e-05
14.873, -1.21973e-05
14.874, -1.15482e-05
14.875, -1.19417e-05
14.876, -1.19817e-05
14.877, -1.19146e-05
14.878, -1.16712e-05
14.879, -1.21623e-05
14.88, -1.15738e-05
14.881, -1.19346e-05
14.882, -1.19525e-05
14.883, -1.19166e-05
14.884, -1.16969e-05
14.885, -1.21318e-05
14.886, -1.15998e-05
14.887, -1.19299e-05
14.888, -1.19255e-05
14.889, -1.19191e-05
14.89, -1.17221e-05
14.891, -1.21034e-05
14.892, -1.16248e-05
14.893, -1.1926e-05
14.894, -1.18998e-05
14.895, -1.19216e-05
14.896, -1.17463e-05
14.897, -1.20764e-05
14.898, -1.16487e-05
14.899, -1.19225e-05
14.9, -1.18752e-05
14.901, -1.1924e-05
14.902, -1.17695e-05
14.903, -1.20506e-05
14.904, -1.16716e-05
14.905, -1.19192e-05
14.906, -1.18516e-05
14.907, -1.18861e-05
14.908, -1.18588e-05
14.909, -1.18604e-05
14.91, -1.18619e-05
14.911, -1.18609e-05
14.912, -1.18593e-05
14.913, -1.18574e-05
14.914, -1.18555e-05
14.915, -1.1854e-05
14.916, -1.18527e-05
14.917, -1.18518e-05
14.918, -1.18512e-05
14.919, -1.18507e-05
14.92, -1.18503e-05
14.921, -1.18499e-05
14.922, -1.18496e-05
14.923, -1.18494e-05
14.924, -1.18491e-05
14.925, -1.18489e-05
14.926, -1.18487e-05
14.927, -1.18485e-05
14.928, -1.18484e-05
14.929, -1.18482e-05
14.93, -1.1848e-05
14.931, -1.18479e-05
14.932, -1.18477e-05
14.933, -1.18476e-05
14.934, -1.18475e-05
14.935, -1.18473e-05
14.936, -1.18472e-05
14.937, -1.1847e-05
14.938, -1.18469e-05
14.939, -1.18468e-05
14.94, -1.18466e-05
14.941, -1.18465e-05
14.942, -1.18464e-05
14.943, -1.18462e-05
14.944, -1.18461e-05
14.945, -1.1846e-05
14.946, -1.18458e-05
14.947, -1.18457e-05
14.948, -1.18456e-05
14.949, -1.18454e-05
14.95, -1.18453e-05
14.951, -1.18452e-05
14.952, -1.18451e-05
14.953, -1.18449e-05
14.954, -1.18448e-05
14.955, -1.18447e-05
14.956, -1.18445e-05
14.957, -1.18444e-05
14.958, -1.18443e-05
14.959, -1.18441e-05
14.96, -1.1844e-05
14.961, -1.18439e-05
14.962, -1.18437e-05
14.963, -1.18436e-05
14.964, -1.18435e-05
14.965, -1.18433e-05
14.966, -1.18432e-05
14.967, -1.18431e-05
14.968, -1.18429e-05
14.969, -1.18428e-05
14.97, -1.18427e-05
14.971, -1.18425e-05
14.972, -1.18424e-05
14.973, -1.18423e-05
14.974, -1.18421e-05
14.975, -1.1842e-05
14.976, -1.18419e-05
14.977, -1.18417e-05
14.978, -1.18416e-05
14.979, -1.18415e-05
14.98, -1.18414e-05
14.981, -1.18412e-05
14.982, -1.18411e-05
14.983, -1.1841e-05
14.984, -1.18408e-05
14.985, -1.18407e-05
14.986, -1.18406e-05
14.987, -1.18404e-05
14.988, -1.18403e-05
14.989, -1.18402e-05
14.99, -1.184e-05
14.991, -1.18399e-05
14.992, -1.18398e-05
14.993, -1.18396e-05
14.994, -1.18395e-05
14.995, -1.18394e-05
14.996, -1.18392e-05
14.997, -1.18391e-05
14.998, -1.1839e-05
14.999, -1.18388e-05
15, -1.18387e-05
15.001, -1.18386e-05
15.002, -1.18384e-05
15.003, -1.18383e-05
15.004, -1.18382e-05
15.005, -1.1838e-05
15.006, -1.18379e-05
15.007, -1.18378e-05
15.008, -1.18376e-05
15.009, -1.18375e-05
15.01, -1.18374e-05
15.011, -1.18373e-05
15.012, -1.18371e-05
15.013, -1.1837e-05
15.014, -1.18368e-05
15.015, -1.18367e-05
15.016, -1.18366e-05
15.017, -1.18365e-05
15.018, -1.18363e-05
15.019, -1.18362e-05
15.02, -1.18361e-05
15.021, -1.18359e-05
15.022, -1.18358e-05
15.023, -1.18357e-05
15.024, -1.18355e-05
15.025, -1.18354e-05
15.026, -1.18353e-05
15.027, -1.18351e-05
15.028, -1.1835e-05
15.029, -1.18349e-05
15.03, -1.18347e-05
15.031, -1.18346e-05
15.032, -1.18345e-05
15.033, -1.18343e-05
15.034, -1.18342e-05
15.035, -1.18341e-05
15.036, -1.18339e-05
15.037, -1.18338e-05
15.038, -1.18337e-05
15.039, -1.18335e-05
15.04, -1.18334e-05
15.041, -1.18333e-05
15.042, -1.18331e-05
15.043, -1.1833e-05
15.044, -1.18329e-05
15.045, -1.18327e-05
15.046, -1.18326e-05
15.047, -1.18325e-05
15.048, -1.18323e-05
15.049, -1.18322e-05
15.05, -1.18321e-05
15.051, -1.18319e-05
15.052, -1.18318e-05
15.053, -1.18317e-05
15.054, -1.18315e-05
15.055, -1.18314e-05
15.056, -1.18313e-05
15.057, -1.18311e-05
15.058, -1.1831e-05
15.059, -1.18309e-05
15.06, -1.18308e-05
15.061, -1.18306e-05
15.062, -1.18305e-05
15.063, -1.18304e-05
15.064, -1.18302e-05
15.065, -1.18301e-05
15.066, -1.183e-05
15.067, -1.18298e-05
15.068, -1.18297e-05
15.069, -1.18296e-05
15.07, -1.18294e-05
15.071, -1.18293e-05
15.072, -1.18292e-05
15.073, -1.1829e-05
15.074, -1.18289e-05
15.075, -1.18288e-05
15.076, -1.18286e-05
15.077, -1.18285e-05
15.078, -1.18284e-05
15.079, -1.18282e-05
15.08, -1.18281e-05
15.081, -1.1828e-05
15.082, -1.18278e-05
15.083, -1.18277e-05
15.084, -1.18276e-05
15.085, -1.18274e-05
15.086, -1.18273e-05
15.087, -1.18272e-05
15.088, -1.1827e-05
15.089, -1.18269e-05
15.09, -1.18268e-05
15.091, -1.18266e-05
15.092, -1.18265e-05
15.093, -1.18264e-05
15.094, -1.18262e-05
15.095, -1.18261e-05
15.096, -1.1826e-05
15.097, -1.18258e-05
15.098, -1.18257e-05
15.099, -1.18256e-05
15.1, -1.18254e-05
15.101, -1.18253e-05
15.102, -1.18252e-05
15.103, -1.1825e-05
15.104, -1.18249e-05
15.105, -1.18248e-05
15.106, -1.18246e-05
15.107, -1.18245e-05
15.108, -1.18244e-05
15.109, -1.18243e-05
15.11, -1.18241e-05
15.111, -1.1824e-05
15.112, -1.18239e-05
15.113, -1.18237e-05
15.114, -1.18236e-05
15.115, -1.18235e-05
15.116, -1.18233e-05
15.117, -1.18232e-05
15.118, -1.18231e-05
15.119, -1.18229e-05
15.12, -1.18228e-05
15.121, -1.18227e-05
15.122, -1.18225e-05
15.123, -1.18224e-05
15.124, -1.18223e-05
15.125, -1.18221e-05
15.126, -1.1822e-05
15.127, -1.18219e-05
15.128, -1.18217e-05
15.129, -1.18216e-05
15.13, -1.18215e-05
15.131, -1.18213e-05
15.132, -1.18212e-05
15.133, -1.18211e-05
15.134, -1.18209e-05
15.135, -1.18208e-05
15.136, -1.18207e-05
15.137, -1.18205e-05
15.138, -1.18204e-05
15.139, -1.18203e-05
15.14, -1.18201e-05
15.141, -1.182e-05
15.142, -1.18199e-05
15.143, -1.18197e-05
15.144, -1.18196e-05
15.145, -1.18195e-05
15.146, -1.18193e-05
15.147, -1.18192e-05
15.148, -1.18191e-05
15.149, -1.1819e-05
15.15, -1.18188e-05
15.151, -1.18187e-05
15.152, -1.18185e-05
15.153, -1.18184e-05
15.154, -1.18183e-05
15.155, -1.18182e-05
15.156, -1.1818e-05
15.157, -1.18179e-05
15.158, -1.18178e-05
15.159, -1.18176e-05
15.16, -1.18175e-05
15.161, -1.18174e-05
15.162, -1.18172e-05
15.163, -1.18171e-05
15.164, -1.1817e-05
15.165, -1.18168e-05
15.166, -1.18167e-05
15.167, -1.18166e-05
15.168, -1.18164e-05
15.169, -1.18163e-05
15.17, -1.18162e-05
15.171, -1.1816e-05
15.172, -1.18159e-05
15.173, -1.18158e-05
15.174, -1.18156e-05
15.175, -1.18155e-05
15.176, -1.18154e-05
15.177, -1.18152e-05
15.178, -1.18151e-05
15.179, -1.1815e-05
15.18, -1.18148e-05
15.181, -1.18147e-05
15.182, -1.18146e-05
15.183, -1.18144e-05
15.184, -1.18143e-05
15.185, -1.18142e-05
15.186, -1.1814e-05
15.187, -1.18139e-05
15.188, -1.18138e-05
15.189, -1.18136e-05
15.19, -1.18135e-05
15.191, -1.18134e-05
15.192, -1.18132e-05
15.193, -1.18131e-05
15.194, -1.1813e-05
15.195, -1.18128e-05
15.196, -1.18127e-05
15.197, -1.18126e-05
15.198, -1.18124e-05
15.199, -1.18123e-05
15.2, -1.18122e-05
15.201, -1.1812e-05
15.202, -1.18119e-05
15.203, -1.18118e-05
15.204, -1.18116e-05
15.205, -1.18115e-05
15.206, -1.18114e-05
15.207, -1.18112e-05
15.208, -1.18111e-05
15.209, -1.1811e-05
15.21, -1.18109e-05
15.211, -1.18107e-05
15.212, -1.18106e-05
15.213, -1.18105e-05
15.214, -1.18103e-05
15.215, -1.18102e-05
15.216, -1.181e-05
15.217, -1.18099e-05
15.218, -1.18098e-05
15.219, -1.18097e-05
15.22, -1.18095e-05
15.221, -1.18094e-05
15.222, -1.18093e-05
15.223, -1.18091e-05
15.224, -1.1809e-05
15.225, -1.18089e-05
15.226, -1.18087e-05
15.227, -1.18086e-05
15.228, -1.18085e-05
15.229, -1.18083e-05
15.23, -1.18082e-05
15.231, -1.18081e-05
15.232, -1.18079e-05
15.233, -1.18078e-05
15.234, -1.18077e-05
15.235, -1.18075e-05
15.236, -1.18074e-05
15.237, -1.18073e-05
15.238, -1.18071e-05
15.239, -1.1807e-05
15.24, -1.18069e-05
15.241, -1.18067e-05
15.242, -1.18066e-05
15.243, -1.18065e-05
15.244, -1.18063e-05
15.245, -1.18062e-05
15.246, -1.18061e-05
15.247, -1.18059e-05
15.248, -1.18058e-05
15.249, -1.18057e-05
15.25, -1.18055e-05
15.251, -1.18054e-05
15.252, -1.18053e-05
15.253, -1.18051e-05
15.254, -1.1805e-05
15.255, -1.18049e-05
15.256, -1.18047e-05
15.257, -1.18046e-05
15.258, -1.18045e-05
15.259, -1.18043e-05
15.26, -1.18042e-05
15.261, -1.18041e-05
15.262, -1.18039e-05
15.263, -1.18038e-05
15.264, -1.18037e-05
15.265, -1.18035e-05
15.266, -1.18034e-05
15.267, -1.18033e-05
15.268, -1.18031e-05
15.269, -1.1803e-05
15.27, -1.18029e-05
15.271, -1.18028e-05
15.272, -1.18026e-05
15.273, -1.18025e-05
15.274, -1.18024e-05
15.275, -1.18022e-05
15.276, -1.18021e-05
15.277, -1.1802e-05
15.278, -1.18018e-05
15.279, -1.18017e-05
15.28, -1.18016e-05
15.281, -1.18014e-05
15.282, -1.18013e-05
15.283, -1.18012e-05
15.284, -1.1801e-05
15.285, -1.18009e-05
15.286, -1.18008e-05
15.287, -1.18006e-05
15.288, -1.18005e-05
15.289, -1.18004e-05
15.29, -1.18002e-05
15.291, -1.18001e-05
15.292, -1.18e-05
15.293, -1.17998e-05
15.294, -1.17997e-05
15.295, -1.17996e-05
15.296, -1.17994e-05
15.297, -1.17993e-05
15.298, -1.17992e-05
15.299, -1.1799e-05
15.3, -1.17989e-05
15.301, -1.17988e-05
15.302, -1.17986e-05
15.303, -1.17985e-05
15.304, -1.17984e-05
15.305, -1.17982e-05
15.306, -1.17981e-05
15.307, -1.1798e-05
15.308, -1.17978e-05
15.309, -1.17977e-05
15.31, -1.17976e-05
15.311, -1.17974e-05
15.312, -1.17973e-05
15.313, -1.17972e-05
15.314, -1.1797e-05
15.315, -1.17969e-05
15.316, -1.17968e-05
15.317, -1.17966e-05
15.318, -1.17965e-05
15.319, -1.17964e-05
15.32, -1.17962e-05
15.321, -1.17961e-05
15.322, -1.1796e-05
15.323, -1.17958e-05
15.324, -1.17957e-05
15.325, -1.17956e-05
15.326, -1.17954e-05
15.327, -1.17953e-05
15.328, -1.17952e-05
15.329, -1.17951e-05
15.33, -1.17949e-05
15.331, -1.17948e-05
15.332, -1.17946e-05
15.333, -1.17945e-05
15.334, -1.17944e-05
15.335, -1.17942e-05
15.336, -1.17941e-05
15.337, -1.1794e-05
15.338, -1.17939e-05
15.339, -1.17937e-05
15.34, -1.17936e-05
15.341, -1.17935e-05
15.342, -1.17933e-05
15.343, -1.17932e-05
15.344, -1.17931e-05
15.345, -1.17929e-05
15.346, -1.17928e-05
15.347, -1.17927e-05
15.348, -1.17925e-05
15.349, -1.17924e-05
15.35, -1.17923e-05
15.351, -1.17921e-05
15.352, -1.1792e-05
15.353, -1.17919e-05
15.354, -1.17917e-05
15.355, -1.17916e-05
15.356, -1.17915e-05
15.357, -1.17913e-05
15.358, -1.17912e-05
15.359, -1.17911e-05
15.36, -1.17909e-05
15.361, -1.17908e-05
15.362, -1.17907e-05
15.363, -1.17905e-05
15.364, -1.17904e-05
15.365, -1.17903e-05
15.366, -1.17901e-05
15.367, -1.179e-05
15.368, -1.17899e-05
15.369, -1.17897e-05
15.37, -1.17896e-05
15.371, -1.17895e-05
15.372, -1.17893e-05
15.373, -1.17892e-05
15.374, -1.17891e-05
15.375, -1.17889e-05
15.376, -1.17888e-05
15.377, -1.17887e-05
15.378, -1.17885e-05
15.379, -1.17884e-05
15.38, -1.17883e-05
15.381, -1.17881e-05
15.382, -1.1788e-05
15.383, -1.17879e-05
15.384, -1.17877e-05
15.385, -1.17876e-05
15.386, -1.17875e-05
15.387, -1.17873e-05
15.388, -1.17872e-05
15.389, -1.17871e-05
15.39, -1.17869e-05
15.391, -1.17868e-05
15.392, -1.17867e-05
15.393, -1.17865e-05
15.394, -1.17864e-05
15.395, -1.17863e-05
15.396, -1.17861e-05
15.397, -1.1786e-05
15.398, -1.17859e-05
15.399, -1.17857e-05
15.4, -1.17856e-05
15.401, -1.17855e-05
15.402, -1.17853e-05
15.403, -1.17852e-05
15.404, -1.17851e-05
15.405, -1.17849e-05
15.406, -1.17848e-05
15.407, -1.17847e-05
15.408, -1.17845e-05
15.409, -1.17844e-05
15.41, -1.17843e-05
15.411, -1.17841e-05
15.412, -1.1784e-05
15.413, -1.17839e-05
15.414, -1.17838e-05
15.415, -1.17836e-05
15.416, -1.17835e-05
15.417, -1.17834e-05
15.418, -1.17832e-05
15.419, -1.17831e-05
15.42, -1.17829e-05
15.421, -1.17828e-05
15.422, -1.17827e-05
15.423, -1.17826e-05
15.424, -1.17824e-05
15.425, -1.17823e-05
15.426, -1.17822e-05
15.427, -1.1782e-05
15.428, -1.17819e-05
15.429, -1.17818e-05
15.43, -1.17816e-05
15.431, -1.17815e-05
15.432, -1.17813e-05
15.433, -1.17812e-05
15.434, -1.17811e-05
15.435, -1.1781e-05
15.436, -1.17808e-05
15.437, -1.17807e-05
15.438, -1.17806e-05
15.439, -1.17804e-05
15.44, -1.17803e-05
15.441, -1.17802e-05
15.442, -1.178e-05
15.443, -1.17799e-05
15.444, -1.17798e-05
15.445, -1.17796e-05
15.446, -1.17795e-05
15.447, -1.17794e-05
15.448, -1.17792e-05
15.449, -1.17791e-05
15.45, -1.1779e-05
15.451, -1.17788e-05
15.452, -1.17787e-05
15.453, -1.17786e-05
15.454, -1.17784e-05
15.455, -1.17783e-05
15.456, -1.17782e-05
15.457, -1.1778e-05
15.458, -1.17779e-05
15.459, -1.17778e-05
15.46, -1.17776e-05
15.461, -1.17775e-05
15.462, -1.17774e-05
15.463, -1.17772e-05
15.464, -1.17771e-05
15.465, -1.1777e-05
15.466, -1.17768e-05
15.467, -1.17767e-05
15.468, -1.17766e-05
15.469, -1.17764e-05
15.47, -1.17763e-05
15.471, -1.17762e-05
15.472, -1.1776e-05
15.473, -1.17759e-05
15.474, -1.17758e-05
15.475, -1.17756e-05
15.476, -1.17755e-05
15.477, -1.17754e-05
15.478, -1.17752e-05
15.479, -1.17751e-05
15.48, -1.1775e-05
15.481, -1.17748e-05
15.482, -1.17747e-05
15.483, -1.17746e-05
15.484, -1.17744e-05
15.485, -1.17743e-05
15.486, -1.17742e-05
15.487, -1.1774e-05
15.488, -1.17739e-05
15.489, -1.17738e-05
15.49, -1.17736e-05
15.491, -1.17735e-05
15.492, -1.17734e-05
15.493, -1.17732e-05
15.494, -1.17731e-05
15.495, -1.1773e-05
15.496, -1.17728e-05
15.497, -1.17727e-05
15.498, -1.17726e-05
15.499, -1.17724e-05
15.5, -1.17723e-05
15.501, -1.17722e-05
15.502, -1.1772e-05
15.503, -1.17719e-05
15.504, -1.17718e-05
15.505, -1.17716e-05
15.506, -1.17715e-05
15.507, -1.17714e-05
15.508, -1.17712e-05
15.509, -1.17711e-05
15.51, -1.1771e-05
15.511, -1.17708e-05
15.512, -1.17707e-05
15.513, -1.17706e-05
15.514, -1.17704e-05
15.515, -1.17703e-05
15.516, -1.17702e-05
15.517, -1.17701e-05
15.518, -1.17699e-05
15.519, -1.17698e-05
15.52, -1.17697e-05
15.521, -1.17695e-05
15.522, -1.17694e-05
15.523, -1.17692e-05
15.524, -1.17691e-05
15.525, -1.1769e-05
15.526, -1.17688e-05
15.527, -1.17687e-05
15.528, -1.17686e-05
15.529, -1.17684e-05
15.53, -1.17683e-05
15.531, -1.17682e-05
15.532, -1.17681e-05
15.533, -1.17679e-05
15.534, -1.17678e-05
15.535, -1.17677e-05
15.536, -1.17675e-05
15.537, -1.17674e-05
15.538, -1.17673e-05
15.539, -1.17671e-05
15.54, -1.1767e-05
15.541, -1.17668e-05
15.542, -1.17667e-05
15.543, -1.17666e-05
15.544, -1.17665e-05
15.545, -1.17663e-05
15.546, -1.17662e-05
15.547, -1.17661e-05
15.548, -1.17659e-05
15.549, -1.17658e-05
15.55, -1.17657e-05
15.551, -1.17655e-05
15.552, -1.17654e-05
15.553, -1.17653e-05
15.554, -1.17651e-05
15.555, -1.1765e-05
15.556, -1.17649e-05
15.557, -1.17647e-05
15.558, -1.17646e-05
15.559, -1.17645e-05
15.56, -1.17643e-05
15.561, -1.17642e-05
15.562, -1.17641e-05
15.563, -1.17639e-05
15.564, -1.17638e-05
15.565, -1.17637e-05
15.566, -1.17635e-05
15.567, -1.17634e-05
15.568, -1.17633e-05
15.569, -1.17631e-05
15.57, -1.1763e-05
15.571, -1.17629e-05
15.572, -1.17627e-05
15.573, -1.17626e-05
15.574, -1.17625e-05
15.575, -1.17623e-05
15.576, -1.17622e-05
15.577, -1.17621e-05
