sim_time, my_robot/cart?world_pose/position/x
10.583, 1.49999
10.584, 1.49999
10.585, 1.49999
10.586, 1.49999
10.587, 1.49999
10.588, 1.49999
10.589, 1.49999
10.59, 1.49999
10.591, 1.49999
10.592, 1.49999
10.593, 1.49999
10.594, 1.49999
10.595, 1.49999
10.596, 1.49999
10.597, 1.49999
10.598, 1.49999
10.599, 1.49999
10.6, 1.49999
10.601, 1.49999
10.602, 1.49999
10.603, 1.49999
10.604, 1.49999
10.605, 1.49999
10.606, 1.49998
10.607, 1.49998
10.608, 1.49998
10.609, 1.49998
10.61, 1.49998
10.611, 1.49998
10.612, 1.49998
10.613, 1.49998
10.614, 1.49998
10.615, 1.49998
10.616, 1.49998
10.617, 1.49998
10.618, 1.49998
10.619, 1.49998
10.62, 1.49998
10.621, 1.49998
10.622, 1.49998
10.623, 1.49998
10.624, 1.49998
10.625, 1.49998
10.626, 1.49998
10.627, 1.49998
10.628, 1.49998
10.629, 1.49998
10.63, 1.49998
10.631, 1.49998
10.632, 1.49998
10.633, 1.49998
10.634, 1.49998
10.635, 1.49998
10.636, 1.49998
10.637, 1.49998
10.638, 1.49998
10.639, 1.49998
10.64, 1.49998
10.641, 1.49998
10.642, 1.49998
10.643, 1.49998
10.644, 1.49998
10.645, 1.49998
10.646, 1.49998
10.647, 1.49998
10.648, 1.49998
10.649, 1.49998
10.65, 1.49998
10.651, 1.49998
10.652, 1.49998
10.653, 1.49998
10.654, 1.49998
10.655, 1.49998
10.656, 1.49998
10.657, 1.49998
10.658, 1.49998
10.659, 1.49998
10.66, 1.49998
10.661, 1.49998
10.662, 1.49998
10.663, 1.49998
10.664, 1.49998
10.665, 1.49998
10.666, 1.49998
10.667, 1.49998
10.668, 1.49998
10.669, 1.49998
10.67, 1.49998
10.671, 1.49998
10.672, 1.49998
10.673, 1.49998
10.674, 1.49998
10.675, 1.49998
10.676, 1.49998
10.677, 1.49998
10.678, 1.49998
10.679, 1.49998
10.68, 1.49998
10.681, 1.49998
10.682, 1.49998
10.683, 1.49998
10.684, 1.49998
10.685, 1.49998
10.686, 1.49998
10.687, 1.49998
10.688, 1.49998
10.689, 1.49998
10.69, 1.49998
10.691, 1.49998
10.692, 1.49998
10.693, 1.49998
10.694, 1.49998
10.695, 1.49998
10.696, 1.49998
10.697, 1.49998
10.698, 1.49998
10.699, 1.49998
10.7, 1.49998
10.701, 1.49998
10.702, 1.49998
10.703, 1.49998
10.704, 1.49998
10.705, 1.49998
10.706, 1.49998
10.707, 1.49998
10.708, 1.49998
10.709, 1.49998
10.71, 1.49998
10.711, 1.49998
10.712, 1.49998
10.713, 1.49998
10.714, 1.49998
10.715, 1.49998
10.716, 1.49998
10.717, 1.49998
10.718, 1.49998
10.719, 1.49998
10.72, 1.49998
10.721, 1.49998
10.722, 1.49998
10.723, 1.49998
10.724, 1.49998
10.725, 1.49998
10.726, 1.49998
10.727, 1.49998
10.728, 1.49998
10.729, 1.49998
10.73, 1.49998
10.731, 1.49998
10.732, 1.49998
10.733, 1.49998
10.734, 1.49998
10.735, 1.49998
10.736, 1.49998
10.737, 1.49998
10.738, 1.49998
10.739, 1.49998
10.74, 1.49998
10.741, 1.49998
10.742, 1.49998
10.743, 1.49998
10.744, 1.49998
10.745, 1.49998
10.746, 1.49998
10.747, 1.49998
10.748, 1.49998
10.749, 1.49998
10.75, 1.49998
10.751, 1.49998
10.752, 1.49998
10.753, 1.49998
10.754, 1.49998
10.755, 1.49998
10.756, 1.49998
10.757, 1.49998
10.758, 1.49998
10.759, 1.49998
10.76, 1.49998
10.761, 1.49998
10.762, 1.49998
10.763, 1.49998
10.764, 1.49998
10.765, 1.49998
10.766, 1.49998
10.767, 1.49998
10.768, 1.49998
10.769, 1.49998
10.77, 1.49998
10.771, 1.49998
10.772, 1.49998
10.773, 1.49998
10.774, 1.49998
10.775, 1.49998
10.776, 1.49998
10.777, 1.49998
10.778, 1.49998
10.779, 1.49998
10.78, 1.49998
10.781, 1.49998
10.782, 1.49998
10.783, 1.49998
10.784, 1.49998
10.785, 1.49998
10.786, 1.49998
10.787, 1.49998
10.788, 1.49998
10.789, 1.49998
10.79, 1.49998
10.791, 1.49998
10.792, 1.49998
10.793, 1.49998
10.794, 1.49998
10.795, 1.49998
10.796, 1.49998
10.797, 1.49998
10.798, 1.49998
10.799, 1.49998
10.8, 1.49998
10.801, 1.49998
10.802, 1.49998
10.803, 1.49998
10.804, 1.49998
10.805, 1.49998
10.806, 1.49998
10.807, 1.49998
10.808, 1.49998
10.809, 1.49998
10.81, 1.49998
10.811, 1.49998
10.812, 1.49998
10.813, 1.49998
10.814, 1.49998
10.815, 1.49998
10.816, 1.49998
10.817, 1.49998
10.818, 1.49998
10.819, 1.49998
10.82, 1.49998
10.821, 1.49998
10.822, 1.49998
10.823, 1.49998
10.824, 1.49998
10.825, 1.49998
10.826, 1.49998
10.827, 1.49998
10.828, 1.49998
10.829, 1.49998
10.83, 1.49998
10.831, 1.49998
10.832, 1.49998
10.833, 1.49998
10.834, 1.49998
10.835, 1.49998
10.836, 1.49998
10.837, 1.49998
10.838, 1.49998
10.839, 1.49998
10.84, 1.49998
10.841, 1.49998
10.842, 1.49998
10.843, 1.49998
10.844, 1.49998
10.845, 1.49998
10.846, 1.49998
10.847, 1.49998
10.848, 1.49998
10.849, 1.49998
10.85, 1.49998
10.851, 1.49998
10.852, 1.49998
10.853, 1.49998
10.854, 1.49998
10.855, 1.49998
10.856, 1.49998
10.857, 1.49998
10.858, 1.49998
10.859, 1.49998
10.86, 1.49998
10.861, 1.49998
10.862, 1.49998
10.863, 1.49998
10.864, 1.49998
10.865, 1.49998
10.866, 1.49998
10.867, 1.49998
10.868, 1.49998
10.869, 1.49998
10.87, 1.49998
10.871, 1.49998
10.872, 1.49998
10.873, 1.49998
10.874, 1.49997
10.875, 1.49997
10.876, 1.49997
10.877, 1.49997
10.878, 1.49997
10.879, 1.49997
10.88, 1.49997
10.881, 1.49997
10.882, 1.49997
10.883, 1.49997
10.884, 1.49997
10.885, 1.49997
10.886, 1.49997
10.887, 1.49997
10.888, 1.49997
10.889, 1.49997
10.89, 1.49997
10.891, 1.49997
10.892, 1.49997
10.893, 1.49997
10.894, 1.49997
10.895, 1.49997
10.896, 1.49997
10.897, 1.49997
10.898, 1.49997
10.899, 1.49997
10.9, 1.49997
10.901, 1.49997
10.902, 1.49997
10.903, 1.49997
10.904, 1.49997
10.905, 1.49997
10.906, 1.49997
10.907, 1.49997
10.908, 1.49997
10.909, 1.49997
10.91, 1.49997
10.911, 1.49997
10.912, 1.49997
10.913, 1.49997
10.914, 1.49997
10.915, 1.49997
10.916, 1.49997
10.917, 1.49997
10.918, 1.49997
10.919, 1.49997
10.92, 1.49997
10.921, 1.49997
10.922, 1.49997
10.923, 1.49997
10.924, 1.49997
10.925, 1.49997
10.926, 1.49997
10.927, 1.49997
10.928, 1.49997
10.929, 1.49997
10.93, 1.49997
10.931, 1.49997
10.932, 1.49997
10.933, 1.49997
10.934, 1.49997
10.935, 1.49997
10.936, 1.49997
10.937, 1.49997
10.938, 1.49997
10.939, 1.49997
10.94, 1.49997
10.941, 1.49997
10.942, 1.49997
10.943, 1.49997
10.944, 1.49997
10.945, 1.49997
10.946, 1.49997
10.947, 1.49997
10.948, 1.49997
10.949, 1.49997
10.95, 1.49997
10.951, 1.49997
10.952, 1.49997
10.953, 1.49997
10.954, 1.49997
10.955, 1.49997
10.956, 1.49997
10.957, 1.49997
10.958, 1.49997
10.959, 1.49997
10.96, 1.49997
10.961, 1.49997
10.962, 1.49997
10.963, 1.49997
10.964, 1.49997
10.965, 1.49997
10.966, 1.49997
10.967, 1.49997
10.968, 1.49997
10.969, 1.49997
10.97, 1.49997
10.971, 1.49997
10.972, 1.49997
10.973, 1.49997
10.974, 1.49997
10.975, 1.49997
10.976, 1.49997
10.977, 1.49997
10.978, 1.49997
10.979, 1.49997
10.98, 1.49997
10.981, 1.49997
10.982, 1.49997
10.983, 1.49997
10.984, 1.49997
10.985, 1.49997
10.986, 1.49997
10.987, 1.49997
10.988, 1.49997
10.989, 1.49997
10.99, 1.49997
10.991, 1.49997
10.992, 1.49997
10.993, 1.49997
10.994, 1.49997
10.995, 1.49997
10.996, 1.49997
10.997, 1.49997
10.998, 1.49997
10.999, 1.49997
11, 1.49997
11.001, 1.49997
11.002, 1.49997
11.003, 1.49997
11.004, 1.49997
11.005, 1.49997
11.006, 1.49997
11.007, 1.49997
11.008, 1.49997
11.009, 1.49997
11.01, 1.49997
11.011, 1.49997
11.012, 1.49997
11.013, 1.49997
11.014, 1.49997
11.015, 1.49997
11.016, 1.49997
11.017, 1.49997
11.018, 1.49997
11.019, 1.49997
11.02, 1.49997
11.021, 1.49997
11.022, 1.49997
11.023, 1.49997
11.024, 1.49997
11.025, 1.49997
11.026, 1.49997
11.027, 1.49997
11.028, 1.49997
11.029, 1.49997
11.03, 1.49997
11.031, 1.49997
11.032, 1.49997
11.033, 1.49997
11.034, 1.49997
11.035, 1.49997
11.036, 1.49997
11.037, 1.49997
11.038, 1.49997
11.039, 1.49997
11.04, 1.49997
11.041, 1.49997
11.042, 1.49997
11.043, 1.49997
11.044, 1.49997
11.045, 1.49997
11.046, 1.49997
11.047, 1.49997
11.048, 1.49997
11.049, 1.49997
11.05, 1.49997
11.051, 1.49996
11.052, 1.49996
11.053, 1.49996
11.054, 1.49996
11.055, 1.49996
11.056, 1.49996
11.057, 1.49996
11.058, 1.49996
11.059, 1.49996
11.06, 1.49996
11.061, 1.49996
11.062, 1.49996
11.063, 1.49996
11.064, 1.49996
11.065, 1.49996
11.066, 1.49996
11.067, 1.49996
11.068, 1.49996
11.069, 1.49996
11.07, 1.49996
11.071, 1.49996
11.072, 1.49996
11.073, 1.49996
11.074, 1.49996
11.075, 1.49996
11.076, 1.49996
11.077, 1.49996
11.078, 1.49996
11.079, 1.49996
11.08, 1.49996
11.081, 1.49996
11.082, 1.49996
11.083, 1.49996
11.084, 1.49996
11.085, 1.49996
11.086, 1.49996
11.087, 1.49996
11.088, 1.49996
11.089, 1.49996
11.09, 1.49996
11.091, 1.49996
11.092, 1.49996
11.093, 1.49996
11.094, 1.49996
11.095, 1.49996
11.096, 1.49996
11.097, 1.49996
11.098, 1.49996
11.099, 1.49996
11.1, 1.49996
11.101, 1.49996
11.102, 1.49996
11.103, 1.49996
11.104, 1.49996
11.105, 1.49996
11.106, 1.49996
11.107, 1.49996
11.108, 1.49996
11.109, 1.49996
11.11, 1.49996
11.111, 1.49996
11.112, 1.49996
11.113, 1.49996
11.114, 1.49996
11.115, 1.49996
11.116, 1.49996
11.117, 1.49996
11.118, 1.49996
11.119, 1.49996
11.12, 1.49996
11.121, 1.49996
11.122, 1.49996
11.123, 1.49996
11.124, 1.49996
11.125, 1.49996
11.126, 1.49996
11.127, 1.49996
11.128, 1.49996
11.129, 1.49996
11.13, 1.49996
11.131, 1.49996
11.132, 1.49996
11.133, 1.49996
11.134, 1.49996
11.135, 1.49996
11.136, 1.49996
11.137, 1.49996
11.138, 1.49996
11.139, 1.49996
11.14, 1.49996
11.141, 1.49996
11.142, 1.49996
11.143, 1.49996
11.144, 1.49996
11.145, 1.49996
11.146, 1.49996
11.147, 1.49996
11.148, 1.49996
11.149, 1.49996
11.15, 1.49996
11.151, 1.49996
11.152, 1.49996
11.153, 1.49996
11.154, 1.49996
11.155, 1.49996
11.156, 1.49996
11.157, 1.49996
11.158, 1.49996
11.159, 1.49996
11.16, 1.49996
11.161, 1.49996
11.162, 1.49996
11.163, 1.49996
11.164, 1.49996
11.165, 1.49996
11.166, 1.49996
11.167, 1.49996
11.168, 1.49996
11.169, 1.49996
11.17, 1.49996
11.171, 1.49996
11.172, 1.49996
11.173, 1.49996
11.174, 1.49996
11.175, 1.49996
11.176, 1.49996
11.177, 1.49996
11.178, 1.49996
11.179, 1.49996
11.18, 1.49996
11.181, 1.49996
11.182, 1.49995
11.183, 1.49995
11.184, 1.49995
11.185, 1.49995
11.186, 1.49995
11.187, 1.49995
11.188, 1.49995
11.189, 1.49995
11.19, 1.49995
11.191, 1.49995
11.192, 1.49995
11.193, 1.49995
11.194, 1.49995
11.195, 1.49995
11.196, 1.49995
11.197, 1.49995
11.198, 1.49995
11.199, 1.49995
11.2, 1.49995
11.201, 1.49995
11.202, 1.49995
11.203, 1.49995
11.204, 1.49995
11.205, 1.49995
11.206, 1.49995
11.207, 1.49995
11.208, 1.49995
11.209, 1.49995
11.21, 1.49995
11.211, 1.49995
11.212, 1.49995
11.213, 1.49995
11.214, 1.49995
11.215, 1.49995
11.216, 1.49995
11.217, 1.49995
11.218, 1.49995
11.219, 1.49995
11.22, 1.49995
11.221, 1.49995
11.222, 1.49995
11.223, 1.49995
11.224, 1.49995
11.225, 1.49995
11.226, 1.49995
11.227, 1.49995
11.228, 1.49995
11.229, 1.49995
11.23, 1.49995
11.231, 1.49995
11.232, 1.49995
11.233, 1.49995
11.234, 1.49995
11.235, 1.49995
11.236, 1.49995
11.237, 1.49995
11.238, 1.49995
11.239, 1.49995
11.24, 1.49995
11.241, 1.49995
11.242, 1.49995
11.243, 1.49995
11.244, 1.49995
11.245, 1.49995
11.246, 1.49995
11.247, 1.49995
11.248, 1.49995
11.249, 1.49995
11.25, 1.49995
11.251, 1.49995
11.252, 1.49995
11.253, 1.49995
11.254, 1.49995
11.255, 1.49995
11.256, 1.49995
11.257, 1.49995
11.258, 1.49995
11.259, 1.49995
11.26, 1.49995
11.261, 1.49995
11.262, 1.49995
11.263, 1.49995
11.264, 1.49995
11.265, 1.49995
11.266, 1.49995
11.267, 1.49995
11.268, 1.49995
11.269, 1.49995
11.27, 1.49995
11.271, 1.49995
11.272, 1.49995
11.273, 1.49995
11.274, 1.49995
11.275, 1.49995
11.276, 1.49995
11.277, 1.49995
11.278, 1.49995
11.279, 1.49995
11.28, 1.49995
11.281, 1.49995
11.282, 1.49995
11.283, 1.49995
11.284, 1.49995
11.285, 1.49995
11.286, 1.49995
11.287, 1.49995
11.288, 1.49994
11.289, 1.49994
11.29, 1.49994
11.291, 1.49994
11.292, 1.49994
11.293, 1.49994
11.294, 1.49994
11.295, 1.49994
11.296, 1.49994
11.297, 1.49994
11.298, 1.49994
11.299, 1.49994
11.3, 1.49994
11.301, 1.49994
11.302, 1.49994
11.303, 1.49994
11.304, 1.49994
11.305, 1.49994
11.306, 1.49994
11.307, 1.49994
11.308, 1.49994
11.309, 1.49994
11.31, 1.49994
11.311, 1.49994
11.312, 1.49994
11.313, 1.49994
11.314, 1.49994
11.315, 1.49994
11.316, 1.49994
11.317, 1.49994
11.318, 1.49994
11.319, 1.49994
11.32, 1.49994
11.321, 1.49994
11.322, 1.49994
11.323, 1.49994
11.324, 1.49994
11.325, 1.49994
11.326, 1.49994
11.327, 1.49994
11.328, 1.49994
11.329, 1.49994
11.33, 1.49994
11.331, 1.49994
11.332, 1.49994
11.333, 1.49994
11.334, 1.49994
11.335, 1.49994
11.336, 1.49994
11.337, 1.49994
11.338, 1.49994
11.339, 1.49994
11.34, 1.49994
11.341, 1.49994
11.342, 1.49994
11.343, 1.49994
11.344, 1.49994
11.345, 1.49994
11.346, 1.49994
11.347, 1.49994
11.348, 1.49994
11.349, 1.49994
11.35, 1.49994
11.351, 1.49994
11.352, 1.49994
11.353, 1.49994
11.354, 1.49994
11.355, 1.49994
11.356, 1.49994
11.357, 1.49994
11.358, 1.49994
11.359, 1.49994
11.36, 1.49994
11.361, 1.49994
11.362, 1.49994
11.363, 1.49994
11.364, 1.49994
11.365, 1.49994
11.366, 1.49994
11.367, 1.49994
11.368, 1.49994
11.369, 1.49994
11.37, 1.49994
11.371, 1.49994
11.372, 1.49994
11.373, 1.49994
11.374, 1.49994
11.375, 1.49993
11.376, 1.49993
11.377, 1.49993
11.378, 1.49993
11.379, 1.49993
11.38, 1.49993
11.381, 1.49993
11.382, 1.49993
11.383, 1.49993
11.384, 1.49993
11.385, 1.49993
11.386, 1.49993
11.387, 1.49993
11.388, 1.49993
11.389, 1.49993
11.39, 1.49993
11.391, 1.49993
11.392, 1.49993
11.393, 1.49993
11.394, 1.49993
11.395, 1.49993
11.396, 1.49993
11.397, 1.49993
11.398, 1.49993
11.399, 1.49993
11.4, 1.49993
11.401, 1.49993
11.402, 1.49993
11.403, 1.49993
11.404, 1.49993
11.405, 1.49993
11.406, 1.49993
11.407, 1.49993
11.408, 1.49993
11.409, 1.49993
11.41, 1.49993
11.411, 1.49993
11.412, 1.49993
11.413, 1.49993
11.414, 1.49993
11.415, 1.49993
11.416, 1.49993
11.417, 1.49993
11.418, 1.49993
11.419, 1.49993
11.42, 1.49993
11.421, 1.49993
11.422, 1.49993
11.423, 1.49993
11.424, 1.49993
11.425, 1.49993
11.426, 1.49993
11.427, 1.49993
11.428, 1.49993
11.429, 1.49993
11.43, 1.49993
11.431, 1.49993
11.432, 1.49993
11.433, 1.49993
11.434, 1.49993
11.435, 1.49993
11.436, 1.49993
11.437, 1.49993
11.438, 1.49993
11.439, 1.49993
11.44, 1.49993
11.441, 1.49993
11.442, 1.49993
11.443, 1.49993
11.444, 1.49993
11.445, 1.49993
11.446, 1.49993
11.447, 1.49993
11.448, 1.49993
11.449, 1.49993
11.45, 1.49992
11.451, 1.49992
11.452, 1.49992
11.453, 1.49992
11.454, 1.49992
11.455, 1.49992
11.456, 1.49992
11.457, 1.49992
11.458, 1.49992
11.459, 1.49992
11.46, 1.49992
11.461, 1.49992
11.462, 1.49992
11.463, 1.49992
11.464, 1.49992
11.465, 1.49992
11.466, 1.49992
11.467, 1.49992
11.468, 1.49992
11.469, 1.49992
11.47, 1.49992
11.471, 1.49992
11.472, 1.49992
11.473, 1.49992
11.474, 1.49992
11.475, 1.49992
11.476, 1.49992
11.477, 1.49992
11.478, 1.49992
11.479, 1.49992
11.48, 1.49992
11.481, 1.49992
11.482, 1.49992
11.483, 1.49992
11.484, 1.49992
11.485, 1.49992
11.486, 1.49992
11.487, 1.49992
11.488, 1.49992
11.489, 1.49992
11.49, 1.49992
11.491, 1.49992
11.492, 1.49992
11.493, 1.49992
11.494, 1.49992
11.495, 1.49992
11.496, 1.49992
11.497, 1.49992
11.498, 1.49992
11.499, 1.49992
11.5, 1.49992
11.501, 1.49992
11.502, 1.49992
11.503, 1.49992
11.504, 1.49992
11.505, 1.49992
11.506, 1.49992
11.507, 1.49992
11.508, 1.49992
11.509, 1.49992
11.51, 1.49992
11.511, 1.49992
11.512, 1.49992
11.513, 1.49992
11.514, 1.49992
11.515, 1.49992
11.516, 1.49991
11.517, 1.49991
11.518, 1.49991
11.519, 1.49991
11.52, 1.49991
11.521, 1.49991
11.522, 1.49991
11.523, 1.49991
11.524, 1.49991
11.525, 1.49991
11.526, 1.49991
11.527, 1.49991
11.528, 1.49991
11.529, 1.49991
11.53, 1.49991
11.531, 1.49991
11.532, 1.49991
11.533, 1.49991
11.534, 1.49991
11.535, 1.49991
11.536, 1.49991
11.537, 1.49991
11.538, 1.49991
11.539, 1.49991
11.54, 1.49991
11.541, 1.49991
11.542, 1.49991
11.543, 1.49991
11.544, 1.49991
11.545, 1.49991
11.546, 1.49991
11.547, 1.49991
11.548, 1.49991
11.549, 1.49991
11.55, 1.49991
11.551, 1.49991
11.552, 1.49991
11.553, 1.49991
11.554, 1.49991
11.555, 1.49991
11.556, 1.49991
11.557, 1.49991
11.558, 1.49991
11.559, 1.49991
11.56, 1.49991
11.561, 1.49991
11.562, 1.49991
11.563, 1.49991
11.564, 1.49991
11.565, 1.49991
11.566, 1.49991
11.567, 1.49991
11.568, 1.49991
11.569, 1.49991
11.57, 1.49991
11.571, 1.49991
11.572, 1.49991
11.573, 1.49991
11.574, 1.4999
11.575, 1.4999
11.576, 1.4999
11.577, 1.4999
11.578, 1.4999
11.579, 1.4999
11.58, 1.4999
11.581, 1.4999
11.582, 1.4999
11.583, 1.4999
11.584, 1.4999
11.585, 1.4999
11.586, 1.4999
11.587, 1.4999
11.588, 1.4999
11.589, 1.4999
11.59, 1.4999
11.591, 1.4999
11.592, 1.4999
11.593, 1.4999
11.594, 1.4999
11.595, 1.4999
11.596, 1.4999
11.597, 1.4999
11.598, 1.4999
11.599, 1.4999
11.6, 1.4999
11.601, 1.4999
11.602, 1.4999
11.603, 1.4999
11.604, 1.4999
11.605, 1.4999
11.606, 1.4999
11.607, 1.4999
11.608, 1.4999
11.609, 1.4999
11.61, 1.4999
11.611, 1.4999
11.612, 1.4999
11.613, 1.4999
11.614, 1.4999
11.615, 1.4999
11.616, 1.4999
11.617, 1.4999
11.618, 1.4999
11.619, 1.4999
11.62, 1.4999
11.621, 1.4999
11.622, 1.4999
11.623, 1.4999
11.624, 1.4999
11.625, 1.4999
11.626, 1.4999
11.627, 1.49989
11.628, 1.49989
11.629, 1.49989
11.63, 1.49989
11.631, 1.49989
11.632, 1.49989
11.633, 1.49989
11.634, 1.49989
11.635, 1.49989
11.636, 1.49989
11.637, 1.49989
11.638, 1.49989
11.639, 1.49989
11.64, 1.49989
11.641, 1.49989
11.642, 1.49989
11.643, 1.49989
11.644, 1.49989
11.645, 1.49989
11.646, 1.49989
11.647, 1.49989
11.648, 1.49989
11.649, 1.49989
11.65, 1.49989
11.651, 1.49989
11.652, 1.49989
11.653, 1.49989
11.654, 1.49989
11.655, 1.49989
11.656, 1.49989
11.657, 1.49989
11.658, 1.49989
11.659, 1.49989
11.66, 1.49989
11.661, 1.49989
11.662, 1.49989
11.663, 1.49989
11.664, 1.49989
11.665, 1.49989
11.666, 1.49989
11.667, 1.49989
11.668, 1.49989
11.669, 1.49989
11.67, 1.49989
11.671, 1.49989
11.672, 1.49989
11.673, 1.49989
11.674, 1.49989
11.675, 1.49988
11.676, 1.49988
11.677, 1.49988
11.678, 1.49988
11.679, 1.49988
11.68, 1.49988
11.681, 1.49988
11.682, 1.49988
11.683, 1.49988
11.684, 1.49988
11.685, 1.49988
11.686, 1.49988
11.687, 1.49988
11.688, 1.49988
11.689, 1.49988
11.69, 1.49988
11.691, 1.49988
11.692, 1.49988
11.693, 1.49988
11.694, 1.49988
11.695, 1.49988
11.696, 1.49988
11.697, 1.49988
11.698, 1.49988
11.699, 1.49988
11.7, 1.49988
11.701, 1.49988
11.702, 1.49988
11.703, 1.49988
11.704, 1.49988
11.705, 1.49988
11.706, 1.49988
11.707, 1.49988
11.708, 1.49988
11.709, 1.49988
11.71, 1.49988
11.711, 1.49988
11.712, 1.49988
11.713, 1.49988
11.714, 1.49988
11.715, 1.49988
11.716, 1.49988
11.717, 1.49988
11.718, 1.49987
11.719, 1.49987
11.72, 1.49987
11.721, 1.49987
11.722, 1.49987
11.723, 1.49987
11.724, 1.49987
11.725, 1.49987
11.726, 1.49987
11.727, 1.49987
11.728, 1.49987
11.729, 1.49987
11.73, 1.49987
11.731, 1.49987
11.732, 1.49987
11.733, 1.49987
11.734, 1.49987
11.735, 1.49987
11.736, 1.49987
11.737, 1.49987
11.738, 1.49987
11.739, 1.49987
11.74, 1.49987
11.741, 1.49987
11.742, 1.49987
11.743, 1.49987
11.744, 1.49987
11.745, 1.49987
11.746, 1.49987
11.747, 1.49987
11.748, 1.49987
11.749, 1.49987
11.75, 1.49987
11.751, 1.49987
11.752, 1.49987
11.753, 1.49987
11.754, 1.49987
11.755, 1.49987
11.756, 1.49987
11.757, 1.49987
11.758, 1.49987
11.759, 1.49986
11.76, 1.49986
11.761, 1.49986
11.762, 1.49986
11.763, 1.49986
11.764, 1.49986
11.765, 1.49986
11.766, 1.49986
11.767, 1.49986
11.768, 1.49986
11.769, 1.49986
11.77, 1.49986
11.771, 1.49986
11.772, 1.49986
11.773, 1.49986
11.774, 1.49986
11.775, 1.49986
11.776, 1.49986
11.777, 1.49986
11.778, 1.49986
11.779, 1.49986
11.78, 1.49986
11.781, 1.49986
11.782, 1.49986
11.783, 1.49986
11.784, 1.49986
11.785, 1.49986
11.786, 1.49986
11.787, 1.49986
11.788, 1.49986
11.789, 1.49986
11.79, 1.49986
11.791, 1.49986
11.792, 1.49986
11.793, 1.49986
11.794, 1.49986
11.795, 1.49986
11.796, 1.49985
11.797, 1.49985
11.798, 1.49985
11.799, 1.49985
11.8, 1.49985
11.801, 1.49985
11.802, 1.49985
11.803, 1.49985
11.804, 1.49985
11.805, 1.49985
11.806, 1.49985
11.807, 1.49985
11.808, 1.49985
11.809, 1.49985
11.81, 1.49985
11.811, 1.49985
11.812, 1.49985
11.813, 1.49985
11.814, 1.49985
11.815, 1.49985
11.816, 1.49985
11.817, 1.49985
11.818, 1.49985
11.819, 1.49985
11.82, 1.49985
11.821, 1.49985
11.822, 1.49985
11.823, 1.49985
11.824, 1.49985
11.825, 1.49985
11.826, 1.49985
11.827, 1.49985
11.828, 1.49985
11.829, 1.49985
11.83, 1.49985
11.831, 1.49984
11.832, 1.49984
11.833, 1.49984
11.834, 1.49984
11.835, 1.49984
11.836, 1.49984
11.837, 1.49984
11.838, 1.49984
11.839, 1.49984
11.84, 1.49984
11.841, 1.49984
11.842, 1.49984
11.843, 1.49984
11.844, 1.49984
11.845, 1.49984
11.846, 1.49984
11.847, 1.49984
11.848, 1.49984
11.849, 1.49984
11.85, 1.49984
11.851, 1.49984
11.852, 1.49984
11.853, 1.49984
11.854, 1.49984
11.855, 1.49984
11.856, 1.49984
11.857, 1.49984
11.858, 1.49984
11.859, 1.49984
11.86, 1.49984
11.861, 1.49984
11.862, 1.49984
11.863, 1.49984
11.864, 1.49983
11.865, 1.49983
11.866, 1.49983
11.867, 1.49983
11.868, 1.49983
11.869, 1.49983
11.87, 1.49983
11.871, 1.49983
11.872, 1.49983
11.873, 1.49983
11.874, 1.49983
11.875, 1.49983
11.876, 1.49983
11.877, 1.49983
11.878, 1.49983
11.879, 1.49983
11.88, 1.49983
11.881, 1.49983
11.882, 1.49983
11.883, 1.49983
11.884, 1.49983
11.885, 1.49983
11.886, 1.49983
11.887, 1.49983
11.888, 1.49983
11.889, 1.49983
11.89, 1.49983
11.891, 1.49983
11.892, 1.49983
11.893, 1.49983
11.894, 1.49983
11.895, 1.49982
11.896, 1.49982
11.897, 1.49982
11.898, 1.49982
11.899, 1.49982
11.9, 1.49982
11.901, 1.49982
11.902, 1.49982
11.903, 1.49982
11.904, 1.49982
11.905, 1.49982
11.906, 1.49982
11.907, 1.49982
11.908, 1.49982
11.909, 1.49982
11.91, 1.49982
11.911, 1.49982
11.912, 1.49982
11.913, 1.49982
11.914, 1.49982
11.915, 1.49982
11.916, 1.49982
11.917, 1.49982
11.918, 1.49982
11.919, 1.49982
11.92, 1.49982
11.921, 1.49982
11.922, 1.49982
11.923, 1.49982
11.924, 1.49981
11.925, 1.49981
11.926, 1.49981
11.927, 1.49981
11.928, 1.49981
11.929, 1.49981
11.93, 1.49981
11.931, 1.49981
11.932, 1.49981
11.933, 1.49981
11.934, 1.49981
11.935, 1.49981
11.936, 1.49981
11.937, 1.49981
11.938, 1.49981
11.939, 1.49981
11.94, 1.49981
11.941, 1.49981
11.942, 1.49981
11.943, 1.49981
11.944, 1.49981
11.945, 1.49981
11.946, 1.49981
11.947, 1.49981
11.948, 1.49981
11.949, 1.49981
11.95, 1.49981
11.951, 1.49981
11.952, 1.4998
11.953, 1.4998
11.954, 1.4998
11.955, 1.4998
11.956, 1.4998
11.957, 1.4998
11.958, 1.4998
11.959, 1.4998
11.96, 1.4998
11.961, 1.4998
11.962, 1.4998
11.963, 1.4998
11.964, 1.4998
11.965, 1.4998
11.966, 1.4998
11.967, 1.4998
11.968, 1.4998
11.969, 1.4998
11.97, 1.4998
11.971, 1.4998
11.972, 1.4998
11.973, 1.4998
11.974, 1.4998
11.975, 1.4998
11.976, 1.4998
11.977, 1.4998
11.978, 1.49979
11.979, 1.49979
11.98, 1.49979
