sim_time, my_robot/cart?world_linear_velocity/x
7.066, -3.34567e-08
7.067, -3.35711e-08
7.068, -3.36132e-08
7.069, -3.36271e-08
7.07, -3.37132e-08
7.071, -3.3828e-08
7.072, -3.38707e-08
7.073, -3.38851e-08
7.074, -3.39717e-08
7.075, -3.4087e-08
7.076, -3.41301e-08
7.077, -3.4145e-08
7.078, -3.42321e-08
7.079, -3.4348e-08
7.08, -3.43916e-08
7.081, -3.4407e-08
7.082, -3.44946e-08
7.083, -3.46109e-08
7.084, -3.4655e-08
7.085, -3.46709e-08
7.086, -3.4759e-08
7.087, -3.48759e-08
7.088, -3.49205e-08
7.089, -3.49369e-08
7.09, -3.50255e-08
7.091, -3.51428e-08
7.092, -3.5188e-08
7.093, -3.52049e-08
7.094, -3.5294e-08
7.095, -3.54119e-08
7.096, -3.54575e-08
7.097, -3.5475e-08
7.098, -3.55646e-08
7.099, -3.5683e-08
7.1, -3.57291e-08
7.101, -3.57471e-08
7.102, -3.58372e-08
7.103, -3.59561e-08
7.104, -3.60028e-08
7.105, -3.60213e-08
7.106, -3.61119e-08
7.107, -3.62314e-08
7.108, -3.62786e-08
7.109, -3.62976e-08
7.11, -3.63888e-08
7.111, -3.65087e-08
7.112, -3.65565e-08
7.113, -3.6576e-08
7.114, -3.66677e-08
7.115, -3.67882e-08
7.116, -3.68365e-08
7.117, -3.68566e-08
7.118, -3.69488e-08
7.119, -3.70698e-08
7.12, -3.71186e-08
7.121, -3.71393e-08
7.122, -3.72321e-08
7.123, -3.73536e-08
7.124, -3.7403e-08
7.125, -3.74241e-08
7.126, -3.75175e-08
7.127, -3.76396e-08
7.128, -3.76895e-08
7.129, -3.77112e-08
7.13, -3.78051e-08
7.131, -3.79277e-08
7.132, -3.79782e-08
7.133, -3.80004e-08
7.134, -3.80949e-08
7.135, -3.82181e-08
7.136, -3.82691e-08
7.137, -3.82919e-08
7.138, -3.83869e-08
7.139, -3.85106e-08
7.14, -3.85622e-08
7.141, -3.85856e-08
7.142, -3.86811e-08
7.143, -3.88054e-08
7.144, -3.88576e-08
7.145, -3.88815e-08
7.146, -3.89776e-08
7.147, -3.91025e-08
7.148, -3.91552e-08
7.149, -3.91797e-08
7.15, -3.92764e-08
7.151, -3.94018e-08
7.152, -3.94551e-08
7.153, -3.94802e-08
7.154, -3.95774e-08
7.155, -3.97035e-08
7.156, -3.97573e-08
7.157, -3.9783e-08
7.158, -3.98808e-08
7.159, -4.00074e-08
7.16, -4.00618e-08
7.161, -4.00881e-08
7.162, -4.01865e-08
7.163, -4.03137e-08
7.164, -4.03687e-08
7.165, -4.03955e-08
7.166, -4.04945e-08
7.167, -4.06223e-08
7.168, -4.06779e-08
7.169, -4.07053e-08
7.17, -4.08049e-08
7.171, -4.09333e-08
7.172, -4.09895e-08
7.173, -4.10175e-08
7.174, -4.11177e-08
7.175, -4.12466e-08
7.176, -4.13034e-08
7.177, -4.1332e-08
7.178, -4.14328e-08
7.179, -4.15624e-08
7.18, -4.16198e-08
7.181, -4.1649e-08
7.182, -4.17504e-08
7.183, -4.18806e-08
7.184, -4.19386e-08
7.185, -4.19684e-08
7.186, -4.20704e-08
7.187, -4.22012e-08
7.188, -4.22598e-08
7.189, -4.22902e-08
7.19, -4.23928e-08
7.191, -4.25242e-08
7.192, -4.25834e-08
7.193, -4.26145e-08
7.194, -4.27177e-08
7.195, -4.28498e-08
7.196, -4.29096e-08
7.197, -4.29413e-08
7.198, -4.30451e-08
7.199, -4.31778e-08
7.2, -4.32383e-08
7.201, -4.32705e-08
7.202, -4.33751e-08
7.203, -4.35083e-08
7.204, -4.35694e-08
7.205, -4.36024e-08
7.206, -4.37075e-08
7.207, -4.38414e-08
7.208, -4.39031e-08
7.209, -4.39367e-08
7.21, -4.40425e-08
7.211, -4.4177e-08
7.212, -4.42394e-08
7.213, -4.42736e-08
7.214, -4.438e-08
7.215, -4.45152e-08
7.216, -4.45782e-08
7.217, -4.46131e-08
7.218, -4.47201e-08
7.219, -4.4856e-08
7.22, -4.49197e-08
7.221, -4.49552e-08
7.222, -4.50629e-08
7.223, -4.51994e-08
7.224, -4.52637e-08
7.225, -4.52999e-08
7.226, -4.54082e-08
7.227, -4.55454e-08
7.228, -4.56104e-08
7.229, -4.56472e-08
7.23, -4.57562e-08
7.231, -4.58941e-08
7.232, -4.59597e-08
7.233, -4.59972e-08
7.234, -4.61069e-08
7.235, -4.62454e-08
7.236, -4.63117e-08
7.237, -4.63499e-08
7.238, -4.64602e-08
7.239, -4.65994e-08
7.24, -4.66664e-08
7.241, -4.67052e-08
7.242, -4.68163e-08
7.243, -4.69561e-08
7.244, -4.70238e-08
7.245, -4.70633e-08
7.246, -4.71751e-08
7.247, -4.73156e-08
7.248, -4.7384e-08
7.249, -4.74242e-08
7.25, -4.75366e-08
7.251, -4.76778e-08
7.252, -4.77469e-08
7.253, -4.77878e-08
7.254, -4.79009e-08
7.255, -4.80428e-08
7.256, -4.81126e-08
7.257, -4.81541e-08
7.258, -4.8268e-08
7.259, -4.84106e-08
7.26, -4.8481e-08
7.261, -4.85233e-08
7.262, -4.86379e-08
7.263, -4.87812e-08
7.264, -4.88523e-08
7.265, -4.88954e-08
7.266, -4.90106e-08
7.267, -4.91546e-08
7.268, -4.92265e-08
7.269, -4.92702e-08
7.27, -4.93862e-08
7.271, -4.95309e-08
7.272, -4.96035e-08
7.273, -4.96479e-08
7.274, -4.97646e-08
7.275, -4.99101e-08
7.276, -4.99834e-08
7.277, -5.00286e-08
7.278, -5.0146e-08
7.279, -5.02922e-08
7.28, -5.03662e-08
7.281, -5.04121e-08
7.282, -5.05302e-08
7.283, -5.06772e-08
7.284, -5.07519e-08
7.285, -5.07986e-08
7.286, -5.09174e-08
7.287, -5.10651e-08
7.288, -5.11406e-08
7.289, -5.1188e-08
7.29, -5.13076e-08
7.291, -5.1456e-08
7.292, -5.15323e-08
7.293, -5.15804e-08
7.294, -5.17008e-08
7.295, -5.18499e-08
7.296, -5.1927e-08
7.297, -5.19758e-08
7.298, -5.20969e-08
7.299, -5.22469e-08
7.3, -5.23246e-08
7.301, -5.23743e-08
7.302, -5.24962e-08
7.303, -5.26468e-08
7.304, -5.27254e-08
7.305, -5.27758e-08
7.306, -5.28984e-08
7.307, -5.30499e-08
7.308, -5.31292e-08
7.309, -5.31803e-08
7.31, -5.33038e-08
7.311, -5.3456e-08
7.312, -5.35361e-08
7.313, -5.3588e-08
7.314, -5.37122e-08
7.315, -5.38652e-08
7.316, -5.39461e-08
7.317, -5.39988e-08
7.318, -5.41238e-08
7.319, -5.42776e-08
7.32, -5.43592e-08
7.321, -5.44127e-08
7.322, -5.45385e-08
7.323, -5.46931e-08
7.324, -5.47755e-08
7.325, -5.48298e-08
7.326, -5.49564e-08
7.327, -5.51118e-08
7.328, -5.5195e-08
7.329, -5.52501e-08
7.33, -5.53775e-08
7.331, -5.55337e-08
7.332, -5.56177e-08
7.333, -5.56736e-08
7.334, -5.58018e-08
7.335, -5.59588e-08
7.336, -5.60436e-08
7.337, -5.61004e-08
7.338, -5.62294e-08
7.339, -5.63872e-08
7.34, -5.64728e-08
7.341, -5.65304e-08
7.342, -5.66602e-08
7.343, -5.68188e-08
7.344, -5.69053e-08
7.345, -5.69637e-08
7.346, -5.70943e-08
7.347, -5.72538e-08
7.348, -5.73411e-08
7.349, -5.74003e-08
7.35, -5.75318e-08
7.351, -5.76921e-08
7.352, -5.77802e-08
7.353, -5.78403e-08
7.354, -5.79726e-08
7.355, -5.81337e-08
7.356, -5.82227e-08
7.357, -5.82836e-08
7.358, -5.84168e-08
7.359, -5.85788e-08
7.36, -5.86686e-08
7.361, -5.87304e-08
7.362, -5.88644e-08
7.363, -5.90272e-08
7.364, -5.91179e-08
7.365, -5.91805e-08
7.366, -5.93154e-08
7.367, -5.94791e-08
7.368, -5.95706e-08
7.369, -5.96341e-08
7.37, -5.97698e-08
7.371, -5.99344e-08
7.372, -6.00268e-08
7.373, -6.00912e-08
7.374, -6.02278e-08
7.375, -6.03932e-08
7.376, -6.04865e-08
7.377, -6.05517e-08
7.378, -6.06892e-08
7.379, -6.08555e-08
7.38, -6.09497e-08
7.381, -6.10158e-08
7.382, -6.11542e-08
7.383, -6.13214e-08
7.384, -6.14165e-08
7.385, -6.14835e-08
7.386, -6.16227e-08
7.387, -6.17908e-08
7.388, -6.18868e-08
7.389, -6.19547e-08
7.39, -6.20949e-08
7.391, -6.22639e-08
7.392, -6.23608e-08
7.393, -6.24295e-08
7.394, -6.25706e-08
7.395, -6.27405e-08
7.396, -6.28383e-08
7.397, -6.2908e-08
7.398, -6.305e-08
7.399, -6.32208e-08
7.4, -6.33195e-08
7.401, -6.33901e-08
7.402, -6.3533e-08
7.403, -6.37048e-08
7.404, -6.38044e-08
7.405, -6.3876e-08
7.406, -6.40198e-08
7.407, -6.41925e-08
7.408, -6.4293e-08
7.409, -6.43655e-08
7.41, -6.45103e-08
7.411, -6.46839e-08
7.412, -6.47854e-08
7.413, -6.48588e-08
7.414, -6.50045e-08
7.415, -6.51791e-08
7.416, -6.52815e-08
7.417, -6.53559e-08
7.418, -6.55025e-08
7.419, -6.5678e-08
7.42, -6.57814e-08
7.421, -6.58567e-08
7.422, -6.60043e-08
7.423, -6.61808e-08
7.424, -6.62852e-08
7.425, -6.63614e-08
7.426, -6.651e-08
7.427, -6.66874e-08
7.428, -6.67928e-08
7.429, -6.687e-08
7.43, -6.70195e-08
7.431, -6.71979e-08
7.432, -6.73042e-08
7.433, -6.73825e-08
7.434, -6.7533e-08
7.435, -6.77124e-08
7.436, -6.78196e-08
7.437, -6.78988e-08
7.438, -6.80503e-08
7.439, -6.82307e-08
7.44, -6.8339e-08
7.441, -6.84192e-08
7.442, -6.85717e-08
7.443, -6.8753e-08
7.444, -6.88623e-08
7.445, -6.89435e-08
7.446, -6.9097e-08
7.447, -6.92794e-08
7.448, -6.93896e-08
7.449, -6.94718e-08
7.45, -6.96263e-08
7.451, -6.98097e-08
7.452, -6.9921e-08
7.453, -7.00042e-08
7.454, -7.01597e-08
7.455, -7.03441e-08
7.456, -7.04564e-08
7.457, -7.05407e-08
7.458, -7.06972e-08
7.459, -7.08826e-08
7.46, -7.0996e-08
7.461, -7.10812e-08
7.462, -7.12388e-08
7.463, -7.14253e-08
7.464, -7.15396e-08
7.465, -7.16259e-08
7.466, -7.17845e-08
7.467, -7.1972e-08
7.468, -7.20874e-08
7.469, -7.21748e-08
7.47, -7.23345e-08
7.471, -7.2523e-08
7.472, -7.26395e-08
7.473, -7.27279e-08
7.474, -7.28886e-08
7.475, -7.30782e-08
7.476, -7.31957e-08
7.477, -7.32852e-08
7.478, -7.34469e-08
7.479, -7.36376e-08
7.48, -7.37562e-08
7.481, -7.38467e-08
7.482, -7.40096e-08
7.483, -7.42013e-08
7.484, -7.4321e-08
7.485, -7.44126e-08
7.486, -7.45765e-08
7.487, -7.47694e-08
7.488, -7.48901e-08
7.489, -7.49828e-08
7.49, -7.51478e-08
7.491, -7.53418e-08
7.492, -7.54636e-08
7.493, -7.55574e-08
7.494, -7.57235e-08
7.495, -7.59185e-08
7.496, -7.60414e-08
7.497, -7.61363e-08
7.498, -7.63036e-08
7.499, -7.64997e-08
7.5, -7.66237e-08
7.501, -7.67197e-08
7.502, -7.68881e-08
7.503, -7.70853e-08
7.504, -7.72105e-08
7.505, -7.73076e-08
7.506, -7.74771e-08
7.507, -7.76754e-08
7.508, -7.78017e-08
7.509, -7.79e-08
7.51, -7.80705e-08
7.511, -7.827e-08
7.512, -7.83975e-08
7.513, -7.84969e-08
7.514, -7.86686e-08
7.515, -7.88692e-08
7.516, -7.89978e-08
7.517, -7.90983e-08
7.518, -7.92712e-08
7.519, -7.9473e-08
7.52, -7.96027e-08
7.521, -7.97044e-08
7.522, -7.98784e-08
7.523, -8.00814e-08
7.524, -8.02122e-08
7.525, -8.03151e-08
7.526, -8.04903e-08
7.527, -8.06944e-08
7.528, -8.08265e-08
7.529, -8.09305e-08
7.53, -8.11069e-08
7.531, -8.13121e-08
7.532, -8.14454e-08
7.533, -8.15506e-08
7.534, -8.17281e-08
7.535, -8.19346e-08
7.536, -8.2069e-08
7.537, -8.21754e-08
7.538, -8.23542e-08
7.539, -8.25618e-08
7.54, -8.26975e-08
7.541, -8.28051e-08
7.542, -8.2985e-08
7.543, -8.31939e-08
7.544, -8.33307e-08
7.545, -8.34395e-08
7.546, -8.36207e-08
7.547, -8.38307e-08
7.548, -8.39688e-08
7.549, -8.40788e-08
7.55, -8.42612e-08
7.551, -8.44725e-08
7.552, -8.46118e-08
7.553, -8.4723e-08
7.554, -8.49066e-08
7.555, -8.51191e-08
7.556, -8.52596e-08
7.557, -8.53721e-08
7.558, -8.5557e-08
7.559, -8.57708e-08
7.56, -8.59125e-08
7.561, -8.60262e-08
7.562, -8.62123e-08
7.563, -8.64273e-08
7.564, -8.65703e-08
7.565, -8.66853e-08
7.566, -8.68727e-08
7.567, -8.7089e-08
7.568, -8.72332e-08
7.569, -8.73495e-08
7.57, -8.75381e-08
7.571, -8.77557e-08
7.572, -8.79012e-08
7.573, -8.80187e-08
7.574, -8.82086e-08
7.575, -8.84275e-08
7.576, -8.85743e-08
7.577, -8.86931e-08
7.578, -8.88842e-08
7.579, -8.91044e-08
7.58, -8.92525e-08
7.581, -8.93726e-08
7.582, -8.95651e-08
7.583, -8.97865e-08
7.584, -8.99359e-08
7.585, -9.00573e-08
7.586, -9.02511e-08
7.587, -9.04738e-08
7.588, -9.06246e-08
7.589, -9.07473e-08
7.59, -9.09424e-08
7.591, -9.11664e-08
7.592, -9.13185e-08
7.593, -9.14425e-08
7.594, -9.16389e-08
7.595, -9.18643e-08
7.596, -9.20177e-08
7.597, -9.21431e-08
7.598, -9.23408e-08
7.599, -9.25676e-08
7.6, -9.27223e-08
7.601, -9.2849e-08
7.602, -9.30481e-08
7.603, -9.32762e-08
7.604, -9.34323e-08
7.605, -9.35603e-08
7.606, -9.37608e-08
7.607, -9.39902e-08
7.608, -9.41477e-08
7.609, -9.42771e-08
7.61, -9.4479e-08
7.611, -9.47098e-08
7.612, -9.48686e-08
7.613, -9.49994e-08
7.614, -9.52026e-08
7.615, -9.54348e-08
7.616, -9.5595e-08
7.617, -9.57272e-08
7.618, -9.59318e-08
7.619, -9.61654e-08
7.62, -9.63269e-08
7.621, -9.64605e-08
7.622, -9.66665e-08
7.623, -9.69015e-08
7.624, -9.70645e-08
7.625, -9.71995e-08
7.626, -9.74069e-08
7.627, -9.76433e-08
7.628, -9.78077e-08
7.629, -9.79442e-08
7.63, -9.8153e-08
7.631, -9.83908e-08
7.632, -9.85566e-08
7.633, -9.86945e-08
7.634, -9.89048e-08
7.635, -9.9144e-08
7.636, -9.93113e-08
7.637, -9.94506e-08
7.638, -9.96623e-08
7.639, -9.9903e-08
7.64, -1.00072e-07
7.641, -1.00212e-07
7.642, -1.00426e-07
7.643, -1.00668e-07
7.644, -1.00838e-07
7.645, -1.0098e-07
7.646, -1.01195e-07
7.647, -1.01438e-07
7.648, -1.0161e-07
7.649, -1.01754e-07
7.65, -1.0197e-07
7.651, -1.02215e-07
7.652, -1.02388e-07
7.653, -1.02533e-07
7.654, -1.02751e-07
7.655, -1.02997e-07
7.656, -1.03172e-07
7.657, -1.03319e-07
7.658, -1.03538e-07
7.659, -1.03786e-07
7.66, -1.03962e-07
7.661, -1.0411e-07
7.662, -1.04331e-07
7.663, -1.0458e-07
7.664, -1.04758e-07
7.665, -1.04908e-07
7.666, -1.0513e-07
7.667, -1.05381e-07
7.668, -1.0556e-07
7.669, -1.05711e-07
7.67, -1.05935e-07
7.671, -1.06188e-07
7.672, -1.06368e-07
7.673, -1.06521e-07
7.674, -1.06746e-07
7.675, -1.07001e-07
7.676, -1.07183e-07
7.677, -1.07337e-07
7.678, -1.07564e-07
7.679, -1.0782e-07
7.68, -1.08003e-07
7.681, -1.08159e-07
7.682, -1.08388e-07
7.683, -1.08645e-07
7.684, -1.0883e-07
7.685, -1.08988e-07
7.686, -1.09218e-07
7.687, -1.09477e-07
7.688, -1.09664e-07
7.689, -1.09823e-07
7.69, -1.10054e-07
7.691, -1.10315e-07
7.692, -1.10503e-07
7.693, -1.10664e-07
7.694, -1.10897e-07
7.695, -1.11159e-07
7.696, -1.11349e-07
7.697, -1.11512e-07
7.698, -1.11746e-07
7.699, -1.1201e-07
7.7, -1.12202e-07
7.701, -1.12366e-07
7.702, -1.12602e-07
7.703, -1.12868e-07
7.704, -1.13061e-07
7.705, -1.13227e-07
7.706, -1.13465e-07
7.707, -1.13732e-07
7.708, -1.13927e-07
7.709, -1.14094e-07
7.71, -1.14334e-07
7.711, -1.14602e-07
7.712, -1.14799e-07
7.713, -1.14968e-07
7.714, -1.15209e-07
7.715, -1.1548e-07
7.716, -1.15678e-07
7.717, -1.15849e-07
7.718, -1.16092e-07
7.719, -1.16364e-07
7.72, -1.16564e-07
7.721, -1.16736e-07
7.722, -1.16981e-07
7.723, -1.17254e-07
7.724, -1.17456e-07
7.725, -1.1763e-07
7.726, -1.17877e-07
7.727, -1.18152e-07
7.728, -1.18356e-07
7.729, -1.18531e-07
7.73, -1.18779e-07
7.731, -1.19057e-07
7.732, -1.19262e-07
7.733, -1.19439e-07
7.734, -1.19689e-07
7.735, -1.19968e-07
7.736, -1.20175e-07
7.737, -1.20354e-07
7.738, -1.20606e-07
7.739, -1.20886e-07
7.74, -1.21095e-07
7.741, -1.21276e-07
7.742, -1.21529e-07
7.743, -1.21812e-07
7.744, -1.22022e-07
7.745, -1.22205e-07
7.746, -1.2246e-07
7.747, -1.22744e-07
7.748, -1.22957e-07
7.749, -1.23141e-07
7.75, -1.23398e-07
7.751, -1.23684e-07
7.752, -1.23898e-07
7.753, -1.24084e-07
7.754, -1.24343e-07
7.755, -1.24631e-07
7.756, -1.24847e-07
7.757, -1.25035e-07
7.758, -1.25295e-07
7.759, -1.25585e-07
7.76, -1.25802e-07
7.761, -1.25992e-07
7.762, -1.26255e-07
7.763, -1.26546e-07
7.764, -1.26766e-07
7.765, -1.26957e-07
7.766, -1.27222e-07
7.767, -1.27515e-07
7.768, -1.27736e-07
7.769, -1.2793e-07
7.77, -1.28196e-07
7.771, -1.28491e-07
7.772, -1.28714e-07
7.773, -1.2891e-07
7.774, -1.29178e-07
7.775, -1.29475e-07
7.776, -1.297e-07
7.777, -1.29897e-07
7.778, -1.30167e-07
7.779, -1.30466e-07
7.78, -1.30693e-07
7.781, -1.30892e-07
7.782, -1.31164e-07
7.783, -1.31465e-07
7.784, -1.31693e-07
7.785, -1.31895e-07
7.786, -1.32168e-07
7.787, -1.32471e-07
7.788, -1.32702e-07
7.789, -1.32905e-07
7.79, -1.3318e-07
7.791, -1.33485e-07
7.792, -1.33718e-07
7.793, -1.33923e-07
7.794, -1.342e-07
7.795, -1.34507e-07
7.796, -1.34742e-07
7.797, -1.34949e-07
7.798, -1.35228e-07
7.799, -1.35537e-07
7.8, -1.35773e-07
7.801, -1.35982e-07
7.802, -1.36264e-07
7.803, -1.36574e-07
7.804, -1.36813e-07
7.805, -1.37024e-07
7.806, -1.37307e-07
7.807, -1.3762e-07
7.808, -1.3786e-07
7.809, -1.38073e-07
7.81, -1.38359e-07
7.811, -1.38673e-07
7.812, -1.38916e-07
7.813, -1.39131e-07
7.814, -1.39418e-07
7.815, -1.39735e-07
7.816, -1.39979e-07
7.817, -1.40196e-07
7.818, -1.40486e-07
7.819, -1.40804e-07
7.82, -1.41051e-07
7.821, -1.4127e-07
7.822, -1.41562e-07
7.823, -1.41882e-07
7.824, -1.42131e-07
7.825, -1.42352e-07
7.826, -1.42646e-07
7.827, -1.42968e-07
7.828, -1.43219e-07
7.829, -1.43442e-07
7.83, -1.43738e-07
7.831, -1.44063e-07
7.832, -1.44316e-07
7.833, -1.44541e-07
7.834, -1.44839e-07
7.835, -1.45166e-07
7.836, -1.45421e-07
7.837, -1.45648e-07
7.838, -1.45948e-07
7.839, -1.46277e-07
7.84, -1.46534e-07
7.841, -1.46763e-07
7.842, -1.47065e-07
7.843, -1.47397e-07
7.844, -1.47656e-07
7.845, -1.47888e-07
7.846, -1.48192e-07
7.847, -1.48525e-07
7.848, -1.48786e-07
7.849, -1.4902e-07
7.85, -1.49326e-07
7.851, -1.49662e-07
7.852, -1.49926e-07
7.853, -1.50162e-07
7.854, -1.5047e-07
7.855, -1.50808e-07
7.856, -1.51073e-07
7.857, -1.51312e-07
7.858, -1.51622e-07
7.859, -1.51962e-07
7.86, -1.5223e-07
7.861, -1.5247e-07
7.862, -1.52783e-07
7.863, -1.53125e-07
7.864, -1.53396e-07
7.865, -1.53638e-07
7.866, -1.53953e-07
7.867, -1.54298e-07
7.868, -1.5457e-07
7.869, -1.54815e-07
7.87, -1.55132e-07
7.871, -1.55479e-07
7.872, -1.55754e-07
7.873, -1.56001e-07
7.874, -1.5632e-07
7.875, -1.56669e-07
7.876, -1.56946e-07
7.877, -1.57195e-07
7.878, -1.57517e-07
7.879, -1.57868e-07
7.88, -1.58148e-07
7.881, -1.58399e-07
7.882, -1.58723e-07
7.883, -1.59077e-07
7.884, -1.59358e-07
7.885, -1.59612e-07
7.886, -1.59939e-07
7.887, -1.60295e-07
7.888, -1.60579e-07
7.889, -1.60835e-07
7.89, -1.61164e-07
7.891, -1.61522e-07
7.892, -1.61808e-07
7.893, -1.62066e-07
7.894, -1.62398e-07
7.895, -1.62758e-07
7.896, -1.63047e-07
7.897, -1.63308e-07
7.898, -1.63641e-07
7.899, -1.64004e-07
7.9, -1.64295e-07
7.901, -1.64558e-07
7.902, -1.64894e-07
7.903, -1.6526e-07
7.904, -1.65553e-07
7.905, -1.65819e-07
7.906, -1.66157e-07
7.907, -1.66525e-07
7.908, -1.6682e-07
7.909, -1.67089e-07
7.91, -1.67429e-07
7.911, -1.67799e-07
7.912, -1.68098e-07
7.913, -1.68368e-07
7.914, -1.68711e-07
7.915, -1.69084e-07
7.916, -1.69385e-07
7.917, -1.69658e-07
7.918, -1.70003e-07
7.919, -1.70378e-07
7.92, -1.70681e-07
7.921, -1.70957e-07
7.922, -1.71305e-07
7.923, -1.71683e-07
7.924, -1.71988e-07
7.925, -1.72266e-07
7.926, -1.72617e-07
7.927, -1.72997e-07
7.928, -1.73305e-07
7.929, -1.73585e-07
7.93, -1.73939e-07
7.931, -1.74321e-07
7.932, -1.74632e-07
7.933, -1.74915e-07
7.934, -1.75271e-07
7.935, -1.75656e-07
7.936, -1.75969e-07
7.937, -1.76254e-07
7.938, -1.76613e-07
7.939, -1.77e-07
7.94, -1.77316e-07
7.941, -1.77604e-07
7.942, -1.77965e-07
7.943, -1.78355e-07
7.944, -1.78674e-07
7.945, -1.78964e-07
7.946, -1.79328e-07
7.947, -1.7972e-07
7.948, -1.80041e-07
7.949, -1.80335e-07
7.95, -1.80701e-07
7.951, -1.81096e-07
7.952, -1.8142e-07
7.953, -1.81716e-07
7.954, -1.82085e-07
7.955, -1.82483e-07
7.956, -1.82809e-07
7.957, -1.83107e-07
7.958, -1.83479e-07
7.959, -1.83879e-07
7.96, -1.84208e-07
7.961, -1.8451e-07
7.962, -1.84884e-07
7.963, -1.85287e-07
7.964, -1.85619e-07
7.965, -1.85923e-07
7.966, -1.86299e-07
7.967, -1.86705e-07
7.968, -1.8704e-07
7.969, -1.87347e-07
7.97, -1.87726e-07
7.971, -1.88135e-07
7.972, -1.88472e-07
7.973, -1.88781e-07
7.974, -1.89163e-07
7.975, -1.89575e-07
7.976, -1.89915e-07
7.977, -1.90227e-07
7.978, -1.90612e-07
7.979, -1.91026e-07
7.98, -1.91369e-07
7.981, -1.91684e-07
7.982, -1.92071e-07
7.983, -1.92488e-07
7.984, -1.92834e-07
7.985, -1.93152e-07
7.986, -1.93542e-07
7.987, -1.93962e-07
7.988, -1.9431e-07
7.989, -1.94631e-07
7.99, -1.95024e-07
7.991, -1.95447e-07
7.992, -1.95798e-07
7.993, -1.96121e-07
7.994, -1.96517e-07
7.995, -1.96943e-07
7.996, -1.97297e-07
7.997, -1.97623e-07
7.998, -1.98022e-07
7.999, -1.98451e-07
8, -1.98807e-07
8.001, -1.99137e-07
8.002, -1.99538e-07
8.003, -1.9997e-07
8.004, -2.00329e-07
8.005, -2.00661e-07
8.006, -2.01066e-07
8.007, -2.01501e-07
8.008, -2.01863e-07
8.009, -2.02198e-07
8.01, -2.02606e-07
8.011, -2.03043e-07
8.012, -2.03409e-07
8.013, -2.03746e-07
8.014, -2.04157e-07
8.015, -2.04597e-07
8.016, -2.04966e-07
8.017, -2.05307e-07
8.018, -2.0572e-07
8.019, -2.06164e-07
8.02, -2.06535e-07
8.021, -2.06879e-07
8.022, -2.07296e-07
8.023, -2.07742e-07
8.024, -2.08116e-07
8.025, -2.08463e-07
8.026, -2.08883e-07
8.027, -2.09332e-07
8.028, -2.0971e-07
8.029, -2.1006e-07
8.03, -2.10482e-07
8.031, -2.10934e-07
8.032, -2.11315e-07
8.033, -2.11668e-07
8.034, -2.12094e-07
8.035, -2.12549e-07
8.036, -2.12933e-07
8.037, -2.13289e-07
8.038, -2.13718e-07
8.039, -2.14176e-07
8.04, -2.14563e-07
8.041, -2.14922e-07
8.042, -2.15354e-07
8.043, -2.15816e-07
8.044, -2.16206e-07
8.045, -2.16568e-07
8.046, -2.17003e-07
8.047, -2.17468e-07
8.048, -2.17861e-07
8.049, -2.18226e-07
8.05, -2.18665e-07
8.051, -2.19133e-07
8.052, -2.19529e-07
8.053, -2.19898e-07
8.054, -2.20339e-07
8.055, -2.2081e-07
8.056, -2.2121e-07
8.057, -2.21581e-07
8.058, -2.22026e-07
8.059, -2.225e-07
8.06, -2.22903e-07
8.061, -2.23278e-07
8.062, -2.23726e-07
8.063, -2.24204e-07
8.064, -2.2461e-07
8.065, -2.24988e-07
8.066, -2.25439e-07
8.067, -2.2592e-07
8.068, -2.26329e-07
8.069, -2.26711e-07
8.07, -2.27165e-07
8.071, -2.27649e-07
8.072, -2.28062e-07
8.073, -2.28447e-07
8.074, -2.28905e-07
8.075, -2.29392e-07
8.076, -2.29808e-07
8.077, -2.30196e-07
8.078, -2.30657e-07
8.079, -2.31148e-07
8.08, -2.31567e-07
8.081, -2.31959e-07
8.082, -2.32424e-07
8.083, -2.32918e-07
8.084, -2.3334e-07
8.085, -2.33735e-07
8.086, -2.34203e-07
8.087, -2.34701e-07
8.088, -2.35127e-07
8.089, -2.35525e-07
8.09, -2.35996e-07
8.091, -2.36497e-07
8.092, -2.36927e-07
8.093, -2.37329e-07
8.094, -2.37803e-07
8.095, -2.38308e-07
8.096, -2.3874e-07
8.097, -2.39146e-07
8.098, -2.39624e-07
8.099, -2.40132e-07
8.1, -2.40568e-07
8.101, -2.40977e-07
8.102, -2.41459e-07
8.103, -2.4197e-07
8.104, -2.4241e-07
8.105, -2.42822e-07
8.106, -2.43308e-07
8.107, -2.43822e-07
8.108, -2.44266e-07
8.109, -2.44682e-07
8.11, -2.45171e-07
8.111, -2.45689e-07
8.112, -2.46136e-07
8.113, -2.46555e-07
8.114, -2.47048e-07
8.115, -2.4757e-07
8.116, -2.4802e-07
8.117, -2.48443e-07
8.118, -2.48939e-07
8.119, -2.49465e-07
8.12, -2.49919e-07
8.121, -2.50346e-07
8.122, -2.50845e-07
8.123, -2.51374e-07
8.124, -2.51832e-07
8.125, -2.52263e-07
8.126, -2.52766e-07
8.127, -2.53299e-07
8.128, -2.5376e-07
8.129, -2.54194e-07
8.13, -2.54701e-07
8.131, -2.55238e-07
8.132, -2.55703e-07
8.133, -2.56141e-07
8.134, -2.56651e-07
8.135, -2.57192e-07
8.136, -2.57661e-07
8.137, -2.58102e-07
8.138, -2.58616e-07
8.139, -2.5916e-07
8.14, -2.59633e-07
8.141, -2.60078e-07
